method,method_label,candidate_budget,metric,equal_direction_macro_mean,clustered_bootstrap_ci95_low,clustered_bootstrap_ci95_high,n_factuals
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,1024,valid_cfe_yield_at_k,0.7875,0.7289249999999999,0.8332875,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,1024,coverage_at_1,0.85,0.8047500000000001,0.8999999999999999,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,1024,full_k_success,0.75,0.71,0.8,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,1024,robust_completeness_at_k,0.7585000000000002,0.70445,0.806575,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,1024,robust_full_k_success,0.5499999999999999,0.48475,0.612625,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,1024,proximity,0.10481941165696634,0.0971649567434702,0.11355431642116609,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,1024,sparsity,0.6239770155293672,0.6043759484593576,0.6519443398315529,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,1024,group_sparsity,0.6239770155293672,0.6017881893526665,0.642139631270108,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,1024,diversity,0.06599052480162144,0.06258274356860728,0.06969593106554739,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,1024,plausibility,0.34778934265427575,0.3366153151926166,0.36389905637336684,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,1024,plausibility_distance,0.34778934265427575,0.3361452214690345,0.3590596163361214,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,1024,plausibility_inlier_rate,0.5583799925345279,0.4973867347891004,0.6099378266144083,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,1024,target_data_support,0.5343991628006186,0.5225802104996533,0.5493799925345277,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,1024,local_surrogate_fidelity,0.9128081471258287,0.9031505903803491,0.9216261633346623,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,1024,fidelity,0.9128081471258287,0.9027778156884567,0.9240841300926687,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,1024,changed_set_dice,0.9907244732095131,0.9895584503344753,0.9919268519409984,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,1024,constraint_validity,1.0,1.0,1.0,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,1024,mean_target_logit_margin,0.37071554544241003,0.3379079184416694,0.39800056177900617,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,1024,generation_time_to_k_or_cap_seconds,0.25594656029503315,0.24534432141991513,0.26286712616952596,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,1024,candidate_evaluations,1024.0,1024.0,1024.0,200
countergan_sparse_diverse_no_dp,CounterGAN non-DP + identical counted sparse-diverse search,1024,rounds_used,8.0,8.0,8.0,200
dice_gradient_style,Custom DiCE-style gradient,128,valid_cfe_yield_at_k,0.0045000000000000005,0.0012375,0.0075000000000000015,200
dice_gradient_style,Custom DiCE-style gradient,128,coverage_at_1,0.045,0.02,0.07262499999999995,200
dice_gradient_style,Custom DiCE-style gradient,128,full_k_success,0.0,0.0,0.0,200
dice_gradient_style,Custom DiCE-style gradient,128,robust_completeness_at_k,0.0045000000000000005,0.0022375,0.007500000000000001,200
