round,candidates,candidates_cumulative,feasible_candidates,margin_valid_candidates,archive_size,round_elapsed_seconds,cumulative_elapsed_seconds,proposal_adapts_to_oracle,acceptance_denominator_kind,query_id,method,method_seed,run_seed,robustness_seed,generator_training_seed,candidate_budget,direction,optimization_steps,gradient_restarts,final_unique_candidate_pool,backward_steps
7,64,448,63,22,128,0.0451793930005806,0.310119804000351,False,all independently sampled candidates,68,uniform_random,11,73125999,80125999,,512,disease_to_no_disease,,,,
8,64,512,64,22,150,0.04532392799956142,0.3554437319999124,False,all independently sampled candidates,68,uniform_random,11,73125999,80125999,,512,disease_to_no_disease,,,,
1,64,64,64,12,12,0.04347138099910808,0.04347138099910808,True,all genetic population candidates,68,genetic_cfe,11,73125999,80125999,,512,disease_to_no_disease,,,,
2,64,128,64,27,38,0.04308030900028825,0.08655168999939633,True,all genetic population candidates,68,genetic_cfe,11,73125999,80125999,,512,disease_to_no_disease,,,,
3,64,192,64,43,81,0.04753704599897901,0.13408873599837534,True,all genetic population candidates,68,genetic_cfe,11,73125999,80125999,,512,disease_to_no_disease,,,,
4,64,256,64,56,135,0.04836499600060051,0.18245373199897585,True,all genetic population candidates,68,genetic_cfe,11,73125999,80125999,,512,disease_to_no_disease,,,,
5,64,320,64,59,190,0.049397447999581345,0.2318511799985572,True,all genetic population candidates,68,genetic_cfe,11,73125999,80125999,,512,disease_to_no_disease,,,,
6,64,384,64,57,245,0.053243618000124115,0.2850947979986813,True,all genetic population candidates,68,genetic_cfe,11,73125999,80125999,,512,disease_to_no_disease,,,,
7,64,448,64,58,301,0.0547049100005097,0.339799707999191,True,all genetic population candidates,68,genetic_cfe,11,73125999,80125999,,512,disease_to_no_disease,,,,
8,64,512,64,61,360,0.05963765600063198,0.399437363999823,True,all genetic population candidates,68,genetic_cfe,11,73125999,80125999,,512,disease_to_no_disease,,,,
1,512,512,16,16,1,0.12322713699904853,0.12322713699904853,True,final restart pool only,68,dice_gradient_style,11,73125999,80125999,,512,disease_to_no_disease,31.0,16.0,16.0,31.0
1,512,512,16,16,1,0.10911232499893231,0.10911232499893231,True,final restart pool only,68,wachter_style,11,73125999,80125999,,512,disease_to_no_disease,31.0,16.0,16.0,31.0
1,64,64,64,8,8,0.04203992600014317,0.04203992600014317,False,all independently sampled candidates,69,uniform_random,11,74126002,81126002,,512,disease_to_no_disease,,,,
2,64,128,64,17,25,0.04470588000003772,0.08674580600018089,False,all independently sampled candidates,69,uniform_random,11,74126002,81126002,,512,disease_to_no_disease,,,,
3,64,192,63,21,46,0.0443791739999142,0.1311249800000951,False,all independently sampled candidates,69,uniform_random,11,74126002,81126002,,512,disease_to_no_disease,,,,
4,64,256,64,18,64,0.04536221700072929,0.17648719700082438,False,all independently sampled candidates,69,uniform_random,11,74126002,81126002,,512,disease_to_no_disease,,,,
5,64,320,64,23,87,0.04549106699960248,0.22197826400042686,False,all independently sampled candidates,69,uniform_random,11,74126002,81126002,,512,disease_to_no_disease,,,,
6,64,384,64,14,101,0.045404689000861254,0.2673829530012881,False,all independently sampled candidates,69,uniform_random,11,74126002,81126002,,512,disease_to_no_disease,,,,
7,64,448,64,24,125,0.050846762000219314,0.31822971500150743,False,all independently sampled candidates,69,uniform_random,11,74126002,81126002,,512,disease_to_no_disease,,,,
8,64,512,63,28,153,0.05506819999936852,0.37329791500087595,False,all independently sampled candidates,69,uniform_random,11,74126002,81126002,,512,disease_to_no_disease,,,,
1,64,64,64,8,8,0.044278763998590875,0.044278763998590875,True,all genetic population candidates,69,genetic_cfe,11,74126002,81126002,,512,disease_to_no_disease,,,,
2,64,128,64,28,36,0.04472362800152041,0.08900239200011129,True,all genetic population candidates,69,genetic_cfe,11,74126002,81126002,,512,disease_to_no_disease,,,,
3,64,192,64,49,82,0.04800602499926754,0.13700841699937882,True,all genetic population candidates,69,genetic_cfe,11,74126002,81126002,,512,disease_to_no_disease,,,,
4,64,256,64,51,129,0.047270433000448975,0.1842788499998278,True,all genetic population candidates,69,genetic_cfe,11,74126002,81126002,,512,disease_to_no_disease,,,,
5,64,320,64,53,179,0.04976275999979407,0.23404160999962187,True,all genetic population candidates,69,genetic_cfe,11,74126002,81126002,,512,disease_to_no_disease,,,,
6,64,384,64,59,233,0.055356519000270055,0.2893981289998919,True,all genetic population candidates,69,genetic_cfe,11,74126002,81126002,,512,disease_to_no_disease,,,,
7,64,448,64,58,289,0.059437846999571775,0.3488359759994637,True,all genetic population candidates,69,genetic_cfe,11,74126002,81126002,,512,disease_to_no_disease,,,,
8,64,512,64,57,344,0.06350823799948557,0.41234421399894927,True,all genetic population candidates,69,genetic_cfe,11,74126002,81126002,,512,disease_to_no_disease,,,,
1,512,512,16,16,1,0.1192849480012228,0.1192849480012228,True,final restart pool only,69,dice_gradient_style,11,74126002,81126002,,512,disease_to_no_disease,31.0,16.0,16.0,31.0
1,512,512,16,16,1,0.10364263900009973,0.10364263900009973,True,final restart pool only,69,wachter_style,11,74126002,81126002,,512,disease_to_no_disease,31.0,16.0,16.0,31.0
1,64,64,64,12,12,0.04287826299878361,0.04287826299878361,False,all independently sampled candidates,70,uniform_random,11,75126005,82126005,,512,disease_to_no_disease,,,,
2,64,128,64,20,32,0.04533982700013439,0.088218089998918,False,all independently sampled candidates,70,uniform_random,11,75126005,82126005,,512,disease_to_no_disease,,,,
3,64,192,64,15,47,0.04591167699982179,0.1341297669987398,False,all independently sampled candidates,70,uniform_random,11,75126005,82126005,,512,disease_to_no_disease,,,,
4,64,256,64,26,73,0.04517116600072768,0.17930093299946748,False,all independently sampled candidates,70,uniform_random,11,75126005,82126005,,512,disease_to_no_disease,,,,
5,64,320,64,17,90,0.04581730499921832,0.2251182379986858,False,all independently sampled candidates,70,uniform_random,11,75126005,82126005,,512,disease_to_no_disease,,,,
6,64,384,64,22,112,0.043440181001642486,0.2685584190003283,False,all independently sampled candidates,70,uniform_random,11,75126005,82126005,,512,disease_to_no_disease,,,,
7,64,448,64,23,135,0.044569449999471544,0.31312786899979983,False,all independently sampled candidates,70,uniform_random,11,75126005,82126005,,512,disease_to_no_disease,,,,
8,64,512,64,25,160,0.04639359599968884,0.35952146499948867,False,all independently sampled candidates,70,uniform_random,11,75126005,82126005,,512,disease_to_no_disease,,,,
1,64,64,64,12,12,0.04276596999989124,0.04276596999989124,True,all genetic population candidates,70,genetic_cfe,11,75126005,82126005,,512,disease_to_no_disease,,,,
2,64,128,64,20,32,0.04176641599951836,0.0845323859994096,True,all genetic population candidates,70,genetic_cfe,11,75126005,82126005,,512,disease_to_no_disease,,,,
3,64,192,64,33,63,0.044819078999353223,0.12935146499876282,True,all genetic population candidates,70,genetic_cfe,11,75126005,82126005,,512,disease_to_no_disease,,,,
4,64,256,64,49,109,0.04769293699973787,0.1770444019985007,True,all genetic population candidates,70,genetic_cfe,11,75126005,82126005,,512,disease_to_no_disease,,,,
5,64,320,64,51,156,0.04875159000039275,0.22579599199889344,True,all genetic population candidates,70,genetic_cfe,11,75126005,82126005,,512,disease_to_no_disease,,,,
6,64,384,64,57,210,0.051157002000763896,0.27695299399965734,True,all genetic population candidates,70,genetic_cfe,11,75126005,82126005,,512,disease_to_no_disease,,,,
7,64,448,64,56,263,0.053985086000466254,0.3309380800001236,True,all genetic population candidates,70,genetic_cfe,11,75126005,82126005,,512,disease_to_no_disease,,,,
8,64,512,64,62,322,0.05736946999968495,0.38830754999980854,True,all genetic population candidates,70,genetic_cfe,11,75126005,82126005,,512,disease_to_no_disease,,,,
1,512,512,16,16,1,0.11816263800028537,0.11816263800028537,True,final restart pool only,70,dice_gradient_style,11,75126005,82126005,,512,disease_to_no_disease,31.0,16.0,16.0,31.0
1,512,512,16,16,1,0.10530857399862725,0.10530857399862725,True,final restart pool only,70,wachter_style,11,75126005,82126005,,512,disease_to_no_disease,31.0,16.0,16.0,31.0
1,64,64,63,1,1,0.04267850600081147,0.04267850600081147,False,all independently sampled candidates,71,uniform_random,11,76126008,83126008,,512,disease_to_no_disease,,,,
2,64,128,63,0,1,0.042423531998792896,0.08510203799960436,False,all independently sampled candidates,71,uniform_random,11,76126008,83126008,,512,disease_to_no_disease,,,,
3,64,192,60,2,3,0.04144167900085449,0.12654371700045886,False,all independently sampled candidates,71,uniform_random,11,76126008,83126008,,512,disease_to_no_disease,,,,
4,64,256,58,0,3,0.04258102499989036,0.16912474200034922,False,all independently sampled candidates,71,uniform_random,11,76126008,83126008,,512,disease_to_no_disease,,,,
5,64,320,60,8,11,0.04235130000051868,0.2114760420008679,False,all independently sampled candidates,71,uniform_random,11,76126008,83126008,,512,disease_to_no_disease,,,,
6,64,384,55,10,21,0.041906356998879346,0.25338239899974724,False,all independently sampled candidates,71,uniform_random,11,76126008,83126008,,512,disease_to_no_disease,,,,
7,64,448,59,11,32,0.04196563700133993,0.29534803600108717,False,all independently sampled candidates,71,uniform_random,11,76126008,83126008,,512,disease_to_no_disease,,,,
8,64,512,62,9,41,0.043755333999797585,0.33910337000088475,False,all independently sampled candidates,71,uniform_random,11,76126008,83126008,,512,disease_to_no_disease,,,,
1,64,64,63,1,1,0.04454448499927821,0.04454448499927821,True,all genetic population candidates,71,genetic_cfe,11,76126008,83126008,,512,disease_to_no_disease,,,,
2,64,128,63,2,3,0.0654203440008132,0.10996482900009141,True,all genetic population candidates,71,genetic_cfe,11,76126008,83126008,,512,disease_to_no_disease,,,,
3,64,192,63,0,3,0.052150915000311215,0.16211574400040263,True,all genetic population candidates,71,genetic_cfe,11,76126008,83126008,,512,disease_to_no_disease,,,,
4,64,256,64,10,13,0.04256545699900016,0.2046812009994028,True,all genetic population candidates,71,genetic_cfe,11,76126008,83126008,,512,disease_to_no_disease,,,,
5,64,320,63,34,46,0.04601885900046909,0.2507000599998719,True,all genetic population candidates,71,genetic_cfe,11,76126008,83126008,,512,disease_to_no_disease,,,,
6,64,384,64,40,80,0.047446823000427685,0.29814688300029957,True,all genetic population candidates,71,genetic_cfe,11,76126008,83126008,,512,disease_to_no_disease,,,,
7,64,448,64,45,122,0.04830961900006514,0.3464565020003647,True,all genetic population candidates,71,genetic_cfe,11,76126008,83126008,,512,disease_to_no_disease,,,,
8,64,512,64,50,167,0.04769522700007656,0.39415172900044126,True,all genetic population candidates,71,genetic_cfe,11,76126008,83126008,,512,disease_to_no_disease,,,,
1,512,512,16,16,1,0.11946909799917194,0.11946909799917194,True,final restart pool only,71,dice_gradient_style,11,76126008,83126008,,512,disease_to_no_disease,31.0,16.0,16.0,31.0
1,512,512,16,16,1,0.10893936399952509,0.10893936399952509,True,final restart pool only,71,wachter_style,11,76126008,83126008,,512,disease_to_no_disease,31.0,16.0,16.0,31.0
1,64,64,64,11,11,0.04386511399934534,0.04386511399934534,False,all independently sampled candidates,72,uniform_random,11,77126011,84126011,,512,disease_to_no_disease,,,,
2,64,128,64,14,25,0.044922617000338505,0.08878773099968384,False,all independently sampled candidates,72,uniform_random,11,77126011,84126011,,512,disease_to_no_disease,,,,
3,64,192,64,21,46,0.04389106099915807,0.13267879199884192,False,all independently sampled candidates,72,uniform_random,11,77126011,84126011,,512,disease_to_no_disease,,,,
4,64,256,64,21,67,0.04290893799952755,0.17558772999836947,False,all independently sampled candidates,72,uniform_random,11,77126011,84126011,,512,disease_to_no_disease,,,,
5,64,320,64,24,91,0.04421294300118461,0.21980067299955408,False,all independently sampled candidates,72,uniform_random,11,77126011,84126011,,512,disease_to_no_disease,,,,
6,64,384,64,21,112,0.04504925999935949,0.2648499329989136,False,all independently sampled candidates,72,uniform_random,11,77126011,84126011,,512,disease_to_no_disease,,,,
7,64,448,64,25,137,0.04526869599976635,0.3101186289986799,False,all independently sampled candidates,72,uniform_random,11,77126011,84126011,,512,disease_to_no_disease,,,,
8,64,512,64,30,167,0.0473319700013235,0.3574505990000034,False,all independently sampled candidates,72,uniform_random,11,77126011,84126011,,512,disease_to_no_disease,,,,
1,64,64,64,11,11,0.04193087899875536,0.04193087899875536,True,all genetic population candidates,72,genetic_cfe,11,77126011,84126011,,512,disease_to_no_disease,,,,
2,64,128,64,33,42,0.04337645900159259,0.08530733800034795,True,all genetic population candidates,72,genetic_cfe,11,77126011,84126011,,512,disease_to_no_disease,,,,
3,64,192,64,50,89,0.047082357999897795,0.13238969600024575,True,all genetic population candidates,72,genetic_cfe,11,77126011,84126011,,512,disease_to_no_disease,,,,
4,64,256,64,52,139,0.05119643999933032,0.18358613599957607,True,all genetic population candidates,72,genetic_cfe,11,77126011,84126011,,512,disease_to_no_disease,,,,
5,64,320,64,55,193,0.054071227999884286,0.23765736399946036,True,all genetic population candidates,72,genetic_cfe,11,77126011,84126011,,512,disease_to_no_disease,,,,
6,64,384,64,58,248,0.05910380500063184,0.2967611690000922,True,all genetic population candidates,72,genetic_cfe,11,77126011,84126011,,512,disease_to_no_disease,,,,
7,64,448,64,57,302,0.05856886199944711,0.3553300309995393,True,all genetic population candidates,72,genetic_cfe,11,77126011,84126011,,512,disease_to_no_disease,,,,
8,64,512,64,53,353,0.059900897000261466,0.41523092799980077,True,all genetic population candidates,72,genetic_cfe,11,77126011,84126011,,512,disease_to_no_disease,,,,
1,512,512,16,16,1,0.11934130699955858,0.11934130699955858,True,final restart pool only,72,dice_gradient_style,11,77126011,84126011,,512,disease_to_no_disease,31.0,16.0,16.0,31.0
1,512,512,16,16,1,0.10600376200090977,0.10600376200090977,True,final restart pool only,72,wachter_style,11,77126011,84126011,,512,disease_to_no_disease,31.0,16.0,16.0,31.0
1,64,64,64,7,7,0.04398285400020541,0.04398285400020541,False,all independently sampled candidates,73,uniform_random,11,78126014,85126014,,512,disease_to_no_disease,,,,
2,64,128,64,10,17,0.04320787700089568,0.08719073100110108,False,all independently sampled candidates,73,uniform_random,11,78126014,85126014,,512,disease_to_no_disease,,,,
3,64,192,64,15,32,0.043753400999776204,0.1309441320008773,False,all independently sampled candidates,73,uniform_random,11,78126014,85126014,,512,disease_to_no_disease,,,,
4,64,256,64,15,47,0.045189951999418554,0.17613408400029584,False,all independently sampled candidates,73,uniform_random,11,78126014,85126014,,512,disease_to_no_disease,,,,
5,64,320,64,20,67,0.044212615001015365,0.2203466990013112,False,all independently sampled candidates,73,uniform_random,11,78126014,85126014,,512,disease_to_no_disease,,,,
6,64,384,62,22,89,0.046875850999640534,0.26722255000095174,False,all independently sampled candidates,73,uniform_random,11,78126014,85126014,,512,disease_to_no_disease,,,,
7,64,448,64,24,113,0.04554403699876275,0.3127665869997145,False,all independently sampled candidates,73,uniform_random,11,78126014,85126014,,512,disease_to_no_disease,,,,
8,64,512,63,18,131,0.04405515400139848,0.35682174100111297,False,all independently sampled candidates,73,uniform_random,11,78126014,85126014,,512,disease_to_no_disease,,,,
