dataset,variant,attack,metric,mean,sd,ci95_low,ci95_high,attack_seeds
heartplus,dp_eps8,multi_draw_mean_objective,tpr_at_fpr_0.05,0.0567,0.0102312158504147,0.051,0.063,10
heartplus,dp_eps8,multi_draw_reconstruction,evaluation_auc,0.4996294999999999,0.0119186829459746,0.492809515,0.5067464375,10
heartplus,dp_eps8,multi_draw_reconstruction,evaluation_accuracy,0.4993499999999999,0.0112670857910207,0.4931,0.5062512499999999,10
heartplus,dp_eps8,multi_draw_reconstruction,evaluation_balanced_accuracy,0.49935,0.0112670857910207,0.493,0.50625,10
heartplus,dp_eps8,multi_draw_reconstruction,evaluation_membership_advantage,-0.0013,0.0225341715820415,-0.0138,0.0122,10
heartplus,dp_eps8,multi_draw_reconstruction,evaluation_tpr_at_calibrated_threshold,0.4868,0.220004444399552,0.357285,0.6073049999999999,10
heartplus,dp_eps8,multi_draw_reconstruction,evaluation_fpr_at_calibrated_threshold,0.4881,0.2157521468928847,0.3517975,0.6116224999999996,10
heartplus,dp_eps8,multi_draw_reconstruction,tpr_at_fpr_0.001,0.0019,0.0016633299933166,0.0009,0.0029,10
heartplus,dp_eps8,multi_draw_reconstruction,tpr_at_fpr_0.01,0.0113,0.0049001133773731,0.0085975,0.0142999999999999,10
heartplus,dp_eps8,multi_draw_reconstruction,tpr_at_fpr_0.05,0.0554,0.0099799799598997,0.0497,0.0613,10
heartplus,dp_eps8,released_discriminator_score,evaluation_auc,0.5023334499999998,0.0115910206205062,0.49478045,0.5084585225,10
heartplus,dp_eps8,released_discriminator_score,evaluation_accuracy,0.5010499999999999,0.0107482556724335,0.4944499999999999,0.5067999999999999,10
heartplus,dp_eps8,released_discriminator_score,evaluation_balanced_accuracy,0.5010499999999999,0.0107482556724335,0.4942999999999999,0.50685,10
heartplus,dp_eps8,released_discriminator_score,evaluation_membership_advantage,0.0021,0.0214965113448671,-0.0117,0.0136,10
heartplus,dp_eps8,released_discriminator_score,evaluation_tpr_at_calibrated_threshold,0.5075000000000001,0.2744713099761066,0.3503975,0.6719025000000001,10
heartplus,dp_eps8,released_discriminator_score,evaluation_fpr_at_calibrated_threshold,0.5054000000000001,0.2813377566792863,0.3462975,0.6721074999999999,10
heartplus,dp_eps8,released_discriminator_score,tpr_at_fpr_0.001,0.0019,0.0017288403306519,0.001,0.003,10
heartplus,dp_eps8,released_discriminator_score,tpr_at_fpr_0.01,0.011,0.0044221663871405,0.0086,0.0137,10
heartplus,dp_eps8,released_discriminator_score,tpr_at_fpr_0.05,0.0502,0.0104115320678562,0.0442999999999999,0.0566,10
heartplus,dp_eps8,single_draw_loss_threshold,evaluation_auc,0.4996679000000001,0.0117735440378465,0.49313752,0.5068867075,10
heartplus,dp_eps8,single_draw_loss_threshold,evaluation_accuracy,0.49765,0.009732676918505,0.4918,0.50335,10
heartplus,dp_eps8,single_draw_loss_threshold,evaluation_balanced_accuracy,0.49765,0.009732676918505,0.4921,0.50345,10
heartplus,dp_eps8,single_draw_loss_threshold,evaluation_membership_advantage,-0.0047,0.01946535383701,-0.0163,0.0067999999999999,10
heartplus,dp_eps8,single_draw_loss_threshold,evaluation_tpr_at_calibrated_threshold,0.4862999999999999,0.2147225858844124,0.3591925000000001,0.6070099999999998,10
heartplus,dp_eps8,single_draw_loss_threshold,evaluation_fpr_at_calibrated_threshold,0.491,0.2171717190509748,0.3571000000000001,0.6178024999999999,10
heartplus,dp_eps8,single_draw_loss_threshold,tpr_at_fpr_0.001,0.0012,0.0010327955589886,0.0006,0.0018,10
heartplus,dp_eps8,single_draw_loss_threshold,tpr_at_fpr_0.01,0.0101999999999999,0.0027808871486152,0.0086,0.0118,10
heartplus,dp_eps8,single_draw_loss_threshold,tpr_at_fpr_0.05,0.0554,0.0098567517750806,0.0496974999999999,0.0611,10
