candidate_budget,reference_method,comparator_method,metric,n_paired_factuals,mean_delta_proposed_minus_comparator,paired_bootstrap_ci95_low,paired_bootstrap_ci95_high,wilcoxon_p_raw,higher_is_better,wilcoxon_p_holm
128,proposed_dp_eps4_sparse_diverse,proposed_dp_eps2_sparse_diverse,diversity,119,-0.003854595124721527,-0.006723933636422167,-0.0009925406578803009,0.0015151385695920483,True,0.3696938109804598
128,proposed_dp_eps4_sparse_diverse,proposed_dp_eps2_sparse_diverse,plausibility_distance,119,-0.006472593266777433,-0.010750951957679118,-0.0015286590781503004,0.00192207143602004,False,0.4612971446448096
128,proposed_dp_eps4_sparse_diverse,proposed_dp_eps2_sparse_diverse,plausibility_inlier_rate,119,-0.03205282112845138,-0.06476182139522477,-0.0010819327731092445,0.10136967216497958,True,1.0
128,proposed_dp_eps4_sparse_diverse,proposed_dp_eps2_sparse_diverse,target_data_support,119,0.0017640389489128945,-0.011411364545818321,0.014719404428438032,0.6536550566920196,True,1.0
128,proposed_dp_eps4_sparse_diverse,proposed_dp_eps2_sparse_diverse,local_surrogate_fidelity,119,0.006454660207195702,-0.004394807168640844,0.017809246947177993,0.48698801044330176,True,1.0
128,proposed_dp_eps4_sparse_diverse,proposed_dp_eps2_sparse_diverse,fidelity,119,0.006454660207195702,-0.0067750703957600526,0.019687551386334348,0.48698801044330176,True,1.0
128,proposed_dp_eps4_sparse_diverse,proposed_dp_eps8_sparse_diverse,valid_cfe_yield_at_k,200,0.005499999999999998,-0.017025000000000002,0.027012499999999995,0.7789209355687587,True,1.0
128,proposed_dp_eps4_sparse_diverse,proposed_dp_eps8_sparse_diverse,full_k_success,200,0.02,-0.02,0.06,0.37109336952269756,True,1.0
128,proposed_dp_eps4_sparse_diverse,proposed_dp_eps8_sparse_diverse,robust_completeness_at_k,200,0.002499999999999998,-0.018562500000000006,0.021537500000000015,0.96141241716796,True,1.0
128,proposed_dp_eps4_sparse_diverse,proposed_dp_eps8_sparse_diverse,proximity,115,-0.010495478732754355,-0.014801019426111294,-0.006498070797356575,7.497657109152975e-07,False,0.00021893158758726686
128,proposed_dp_eps4_sparse_diverse,proposed_dp_eps8_sparse_diverse,sparsity,115,0.0391657081512154,0.023314575185951994,0.0569077141323518,2.2820581544969076e-05,True,0.006138736435596682
128,proposed_dp_eps4_sparse_diverse,proposed_dp_eps8_sparse_diverse,group_sparsity,115,0.0391657081512154,0.022739839736216544,0.05899434475883752,2.2820581544969076e-05,True,0.006138736435596682
128,proposed_dp_eps4_sparse_diverse,proposed_dp_eps8_sparse_diverse,diversity,115,0.0018832418419744658,-0.001552724586394818,0.005236084903387922,0.04738573242578645,True,1.0
128,proposed_dp_eps4_sparse_diverse,proposed_dp_eps8_sparse_diverse,plausibility_distance,115,-0.0041633433433875214,-0.009977058334696538,0.0012433298731838436,0.03463488531399077,False,1.0
128,proposed_dp_eps4_sparse_diverse,proposed_dp_eps8_sparse_diverse,plausibility_inlier_rate,115,0.010138026224982747,-0.026089113181504475,0.0426698585231194,0.3360054738384617,True,1.0
128,proposed_dp_eps4_sparse_diverse,proposed_dp_eps8_sparse_diverse,target_data_support,115,0.0023140096618357513,-0.016155710835058634,0.020275310559006228,0.8504300931947169,True,1.0
128,proposed_dp_eps4_sparse_diverse,proposed_dp_eps8_sparse_diverse,local_surrogate_fidelity,115,0.006011337765460706,-0.008858232694064768,0.020640269802938475,0.44050575207731524,True,1.0
128,proposed_dp_eps4_sparse_diverse,proposed_dp_eps8_sparse_diverse,fidelity,115,0.006011337765460706,-0.008772840075688645,0.021451755862550468,0.44050575207731524,True,1.0
128,proposed_dp_eps4_sparse_diverse,uniform_random,valid_cfe_yield_at_k,200,0.315,0.271,0.359,7.897212706507768e-20,True,3.245754422374693e-17
128,proposed_dp_eps4_sparse_diverse,uniform_random,full_k_success,200,0.185,0.12987500000000002,0.25,1.1812924646610637e-09,True,3.8510134347950676e-07
128,proposed_dp_eps4_sparse_diverse,uniform_random,robust_completeness_at_k,200,0.3125,0.2639,0.3586500000000001,4.4819930823728657e-20,True,1.8600271291847392e-17
128,proposed_dp_eps4_sparse_diverse,uniform_random,proximity,40,0.0608288039220497,0.047685757288127205,0.07295656779082493,3.456079866737127e-11,False,1.1888914741575718e-08
128,proposed_dp_eps4_sparse_diverse,uniform_random,sparsity,40,-0.0720623897707231,-0.1171779651675485,-0.029972938712522025,0.005251927859838487,True,1.0
128,proposed_dp_eps4_sparse_diverse,uniform_random,group_sparsity,40,-0.0720623897707231,-0.11450077160493828,-0.034346092372134034,0.005251927859838487,True,1.0
128,proposed_dp_eps4_sparse_diverse,uniform_random,diversity,40,0.03702221075072885,0.02727364114369266,0.04967019083560445,3.1401395972352475e-07,True,9.326214603788685e-05
128,proposed_dp_eps4_sparse_diverse,uniform_random,plausibility_distance,40,-0.007981535004762771,-0.022504657004471598,0.006137619399545173,0.25349167909553216,False,1.0
128,proposed_dp_eps4_sparse_diverse,uniform_random,plausibility_inlier_rate,40,-0.10284722222222223,-0.1995434027777778,0.02181597222222222,0.04336114047673473,True,1.0
128,proposed_dp_eps4_sparse_diverse,uniform_random,target_data_support,40,0.061591269841269836,0.023163541666666662,0.10000753968253968,0.0027591275366668755,True,0.6401175885067151
128,proposed_dp_eps4_sparse_diverse,uniform_random,local_surrogate_fidelity,40,-0.008318284525181071,-0.03659154486956209,0.03194581759236933,0.7002079409874034,True,1.0
128,proposed_dp_eps4_sparse_diverse,uniform_random,fidelity,40,-0.008318284525181071,-0.04023148148148148,0.016452020202020204,0.7002079409874034,True,1.0
128,proposed_dp_eps4_sparse_diverse,wachter_style,valid_cfe_yield_at_k,200,0.358,0.307,0.4100375,3.0235099418152614e-21,True,1.2819682153296708e-18
128,proposed_dp_eps4_sparse_diverse,wachter_style,full_k_success,200,0.185,0.135,0.23512500000000003,1.1812924646610637e-09,True,3.8510134347950676e-07
128,proposed_dp_eps4_sparse_diverse,wachter_style,robust_completeness_at_k,200,0.35150000000000003,0.3039875,0.4015125000000001,4.666341240367025e-21,True,1.9645296621945176e-18
128,proposed_dp_eps4_sparse_diverse,wachter_style,proximity,9,0.05819524917751551,0.04321193940834039,0.07484970198582032,0.0078125,False,1.0
128,proposed_dp_eps4_sparse_diverse,wachter_style,sparsity,9,-0.09437095825984711,-0.14274470899470895,-0.03448118753674303,0.0234375,True,1.0
