profile,query_number,direction,group_off,feature_off,base_fraction,proximity_weight,sparsity_weight,diversity_weight,returned,reference_valid_returned,returned_validity,conditional_returned_validity,valid_cfe_yield_at_k,completeness_at_k,coverage_at_1,full_k_success,proximity,sparsity,diversity,plausibility,plausibility_distance,plausibility_inlier_rate,target_data_support,local_surrogate_fidelity,fidelity,fidelity_oracle_evaluations,constraint_validity,mean_target_logit_margin,minimum_target_logit_margin,robust_validity,robust_cfe_fraction_95,robust_completeness_at_k,robust_full_k_success,changed_set_dice,runtime_seconds,generation_time_to_k_or_cap_seconds,time_to_full_k_seconds,time_per_returned_cfe_seconds,candidate_evaluations,candidate_throughput_per_second,rounds_used,k1_achieved,rounds_to_k1,rounds_to_k1_or_cap,candidates_to_k1,candidates_to_k1_or_cap,time_to_k1_seconds,time_to_k1_or_cap_seconds,k3_achieved,rounds_to_k3,rounds_to_k3_or_cap,candidates_to_k3,candidates_to_k3_or_cap,time_to_k3_seconds,time_to_k3_or_cap_seconds,k5_achieved,rounds_to_k5,rounds_to_k5_or_cap,candidates_to_k5,candidates_to_k5_or_cap,time_to_k5_seconds,time_to_k5_or_cap_seconds,k10_achieved,rounds_to_k10,rounds_to_k10_or_cap,candidates_to_k10,candidates_to_k10_or_cap,time_to_k10_seconds,time_to_k10_or_cap_seconds,group_sparsity
sparse_diverse,6,no_disease_to_disease,0.07,0.035,0.55,0.1,0.66,6.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.17323480546474457,0.3558823529411764,0.16255369782447815,1.0178673396073932,1.0178673396073932,0.6,0.8800000000000001,1.0,1.0,81,1.0,41.81854248046875,1.795867919921875,1.0,1.0,1.0,1.0,0.9827811313829411,3.81846257899997,3.81846257899997,3.81846257899997,0.381846257899997,512,134.08537844937828,8,1.0,1.0,1.0,64.0,64.0,0.3372403919993303,0.3372403919993303,1.0,1.0,1.0,64.0,64.0,0.3372403919993303,0.3372403919993303,1.0,1.0,1.0,64.0,64.0,0.3372403919993303,0.3372403919993303,1.0,1.0,1.0,64.0,64.0,0.3372403919993303,0.3372403919993303,0.25833333333333336
sparse_diverse,7,no_disease_to_disease,0.07,0.035,0.55,0.1,0.66,6.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.13517393171787262,0.40294117647058825,0.17975962162017822,1.1553264928712648,1.1553264928712648,0.3,0.82,0.7878787878787878,0.7878787878787878,81,1.0,40.44776916503906,0.4865046739578247,1.0,1.0,1.0,1.0,0.9155244006775647,2.773258541999894,2.773258541999894,2.773258541999894,0.2773258541999894,512,184.6203634626791,8,1.0,1.0,1.0,64.0,64.0,0.33388221400036855,0.33388221400036855,1.0,1.0,1.0,64.0,64.0,0.33388221400036855,0.33388221400036855,1.0,1.0,1.0,64.0,64.0,0.33388221400036855,0.33388221400036855,1.0,1.0,1.0,64.0,64.0,0.33388221400036855,0.33388221400036855,0.3166666666666667
utility_balanced,0,disease_to_no_disease,0.03,0.015,0.75,0.15,0.35,2.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.09221519529819489,0.5058823529411764,0.05731768161058426,0.7763668293486663,0.7763668293486663,0.1,0.6799999999999999,0.9393939393939394,0.9393939393939394,81,1.0,5.112814426422119,0.7287400364875793,1.0,1.0,1.0,1.0,0.9666081399491313,3.5137917000001835,3.5137917000001835,3.5137917000001835,0.35137917000001834,512,145.71154004375765,8,1.0,1.0,1.0,64.0,64.0,0.33426137100013875,0.33426137100013875,1.0,1.0,1.0,64.0,64.0,0.33426137100013875,0.33426137100013875,1.0,1.0,1.0,64.0,64.0,0.33426137100013875,0.33426137100013875,1.0,1.0,1.0,64.0,64.0,0.33426137100013875,0.33426137100013875,0.425
utility_balanced,1,disease_to_no_disease,0.03,0.015,0.75,0.15,0.35,2.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.05012886971235275,0.7235294117647059,0.028027156367897987,0.8107277861123505,0.8107277861123505,1.0,0.6599999999999999,0.8787878787878788,0.8787878787878788,81,1.0,1.8048746585845947,1.0308022499084473,1.0,1.0,1.0,1.0,0.8974091312784273,2.766487758999574,2.766487758999574,2.766487758999574,0.2766487758999574,512,185.07220873630436,8,1.0,1.0,1.0,64.0,64.0,0.33125265200033027,0.33125265200033027,1.0,1.0,1.0,64.0,64.0,0.33125265200033027,0.33125265200033027,1.0,1.0,1.0,64.0,64.0,0.33125265200033027,0.33125265200033027,1.0,1.0,1.0,64.0,64.0,0.33125265200033027,0.33125265200033027,0.7000000000000001
utility_balanced,2,disease_to_no_disease,0.03,0.015,0.75,0.15,0.35,2.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.08441957831382751,0.4852941176470587,0.06911726295948029,0.7237195050743379,0.7237195050743379,0.7,0.9,0.8181818181818182,0.8181818181818182,81,1.0,3.5025410652160645,0.9885572791099548,0.9833333333333334,0.9,0.9,0.0,0.9243874342284573,3.854421721000108,3.854421721000108,3.854421721000108,0.3854421721000108,512,132.83445275602878,8,1.0,1.0,1.0,64.0,64.0,0.3370435169999837,0.3370435169999837,1.0,1.0,1.0,64.0,64.0,0.3370435169999837,0.3370435169999837,1.0,1.0,1.0,64.0,64.0,0.3370435169999837,0.3370435169999837,1.0,1.0,1.0,64.0,64.0,0.3370435169999837,0.3370435169999837,0.425
utility_balanced,3,disease_to_no_disease,0.03,0.015,0.75,0.15,0.35,2.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.09661799669265747,0.3147058823529411,0.08330786973237991,0.7681987620784766,0.7681987620784766,0.0,0.9400000000000001,0.8484848484848485,0.8484848484848485,81,1.0,2.1945009231567383,0.2108931839466095,0.9833333333333334,0.9,0.9,0.0,0.9791188758213136,4.00381565599946,4.00381565599946,4.00381565599946,0.40038156559994603,512,127.87801537086277,8,1.0,1.0,1.0,64.0,64.0,0.48213560299973324,0.48213560299973324,1.0,1.0,1.0,64.0,64.0,0.48213560299973324,0.48213560299973324,1.0,1.0,1.0,64.0,64.0,0.48213560299973324,0.48213560299973324,1.0,1.0,1.0,64.0,64.0,0.48213560299973324,0.48213560299973324,0.16666666666666666
utility_balanced,4,no_disease_to_disease,0.03,0.015,0.75,0.15,0.35,2.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.09818428754806519,0.5647058823529412,0.07462579756975174,0.8951530912439466,0.8951530912439466,0.7,0.8200000000000001,0.8181818181818182,0.8181818181818182,81,1.0,6.65316915512085,2.134769916534424,1.0,1.0,1.0,1.0,0.9533781425889639,3.7248318439997092,3.7248318439997092,3.7248318439997092,0.3724831843999709,512,137.45586953805048,8,1.0,1.0,1.0,64.0,64.0,0.33406001799994556,0.33406001799994556,1.0,1.0,1.0,64.0,64.0,0.33406001799994556,0.33406001799994556,1.0,1.0,1.0,64.0,64.0,0.33406001799994556,0.33406001799994556,1.0,1.0,1.0,64.0,64.0,0.33406001799994556,0.33406001799994556,0.5166666666666666
utility_balanced,5,no_disease_to_disease,0.03,0.015,0.75,0.15,0.35,2.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.10292033106088638,0.45294117647058824,0.0719098225235939,0.8858923605612393,0.8858923605612393,0.0,0.34,0.8787878787878788,0.8787878787878788,81,1.0,2.1104915142059326,0.11022371053695679,0.9666666666666668,0.8,0.8,0.0,0.9610347114348127,3.5344162860001234,3.5344162860001234,3.5344162860001234,0.3534416286000123,512,144.86126097484322,8,1.0,1.0,1.0,64.0,64.0,0.32278416200006177,0.32278416200006177,1.0,1.0,1.0,64.0,64.0,0.32278416200006177,0.32278416200006177,1.0,1.0,1.0,64.0,64.0,0.32278416200006177,0.32278416200006177,1.0,1.0,1.0,64.0,64.0,0.32278416200006177,0.32278416200006177,0.375
utility_balanced,6,no_disease_to_disease,0.03,0.015,0.75,0.15,0.35,2.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.12046517431735992,0.4088235294117647,0.06691625714302063,0.8474629451736904,0.8474629451736904,1.0,0.9,1.0,1.0,81,1.0,8.628374099731445,1.7605583667755127,1.0,1.0,1.0,1.0,0.9778121853024894,3.7330793139999514,3.7330793139999514,3.7330793139999514,0.37330793139999513,512,137.15218910026263,8,1.0,1.0,1.0,64.0,64.0,0.3322013990000414,0.3322013990000414,1.0,1.0,1.0,64.0,64.0,0.3322013990000414,0.3322013990000414,1.0,1.0,1.0,64.0,64.0,0.3322013990000414,0.3322013990000414,1.0,1.0,1.0,64.0,64.0,0.3322013990000414,0.3322013990000414,0.325
utility_balanced,7,no_disease_to_disease,0.03,0.015,0.75,0.15,0.35,2.0,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.04587491601705551,0.6852941176470587,0.053507305681705475,0.8031925582833687,0.8031925582833687,0.4,0.5000000000000001,0.7575757575757576,0.7575757575757576,81,1.0,1.7636617422103882,0.20443212985992432,0.9833333333333334,0.9,0.9,0.0,0.9125761216772561,2.726036357999874,2.726036357999874,2.726036357999874,0.27260363579998736,512,187.81847809823807,8,1.0,1.0,1.0,64.0,64.0,0.32548836299974937,0.32548836299974937,1.0,1.0,1.0,64.0,64.0,0.32548836299974937,0.32548836299974937,1.0,1.0,1.0,64.0,64.0,0.32548836299974937,0.32548836299974937,1.0,1.0,1.0,64.0,64.0,0.32548836299974937,0.32548836299974937,0.6416666666666666
