dataset,variant,attack,metric,mean,sd,ci95_low,ci95_high,attack_seeds
mimic,dp_eps8,multi_draw_reconstruction,evaluation_membership_advantage,0.0165999999999999,0.0215107208412714,0.0038,0.0289999999999999,10
mimic,dp_eps8,multi_draw_reconstruction,evaluation_tpr_at_calibrated_threshold,0.4138,0.1005394339439892,0.3487,0.4679025,10
mimic,dp_eps8,multi_draw_reconstruction,evaluation_fpr_at_calibrated_threshold,0.3972,0.1085058114163067,0.3297974999999999,0.4567,10
mimic,dp_eps8,multi_draw_reconstruction,tpr_at_fpr_0.001,0.0013999999999999,0.0011737877907772,0.0007,0.0021,10
mimic,dp_eps8,multi_draw_reconstruction,tpr_at_fpr_0.01,0.0092,0.0033266599866332,0.0075,0.0113,10
mimic,dp_eps8,multi_draw_reconstruction,tpr_at_fpr_0.05,0.044,0.0078740078740118,0.0394,0.0487,10
mimic,dp_eps8,released_discriminator_score,evaluation_auc,0.5015343999999999,0.0073721027936403,0.4968554149999999,0.5053792549999999,10
mimic,dp_eps8,released_discriminator_score,evaluation_accuracy,0.506,0.0077172246018601,0.50124875,0.5102499999999999,10
mimic,dp_eps8,released_discriminator_score,evaluation_balanced_accuracy,0.506,0.0077172246018601,0.5014000000000001,0.5104500000000001,10
mimic,dp_eps8,released_discriminator_score,evaluation_membership_advantage,0.012,0.0154344492037202,0.0026,0.0207,10
mimic,dp_eps8,released_discriminator_score,evaluation_tpr_at_calibrated_threshold,0.5109,0.0675581231237221,0.4712975,0.5507,10
mimic,dp_eps8,released_discriminator_score,evaluation_fpr_at_calibrated_threshold,0.4989,0.0675778563337626,0.4586,0.5372025,10
mimic,dp_eps8,released_discriminator_score,tpr_at_fpr_0.001,0.0026,0.0022705848487901,0.0013,0.004,10
mimic,dp_eps8,released_discriminator_score,tpr_at_fpr_0.01,0.0089,0.0047946729699624,0.0065,0.012,10
mimic,dp_eps8,released_discriminator_score,tpr_at_fpr_0.05,0.0533,0.0073794007585681,0.0492,0.0578,10
mimic,dp_eps8,single_draw_loss_threshold,evaluation_auc,0.4963070499999999,0.0180527337979751,0.48546979375,0.5068271937499998,10
mimic,dp_eps8,single_draw_loss_threshold,evaluation_accuracy,0.4979999999999999,0.0116595216215951,0.4911499999999999,0.50505,10
mimic,dp_eps8,single_draw_loss_threshold,evaluation_balanced_accuracy,0.4979999999999999,0.0116595216215951,0.4913,0.5049999999999999,10
mimic,dp_eps8,single_draw_loss_threshold,evaluation_membership_advantage,-0.0039999999999999,0.0233190432431902,-0.0170999999999999,0.0100999999999999,10
mimic,dp_eps8,single_draw_loss_threshold,evaluation_tpr_at_calibrated_threshold,0.3486,0.2491836449065004,0.2095975,0.5008,10
mimic,dp_eps8,single_draw_loss_threshold,evaluation_fpr_at_calibrated_threshold,0.3526,0.2581735850159733,0.2092,0.5109024999999999,10
mimic,dp_eps8,single_draw_loss_threshold,tpr_at_fpr_0.001,0.0023,0.0020027758514399,0.0012,0.0035,10
mimic,dp_eps8,single_draw_loss_threshold,tpr_at_fpr_0.01,0.0084,0.002875181153713,0.0068,0.0101999999999999,10
mimic,dp_eps8,single_draw_loss_threshold,tpr_at_fpr_0.05,0.0506,0.0127383934099503,0.0435,0.0581,10
