candidate_budget,reference_method,comparator_method,metric,n_paired_factuals,mean_delta_proposed_minus_comparator,paired_bootstrap_ci95_low,paired_bootstrap_ci95_high,wilcoxon_p_raw,higher_is_better,wilcoxon_p_holm
256,proposed_dp_eps4_sparse_diverse,dice_gradient_style,proximity,198,0.01789682839216307,0.013677474947862627,0.021864428988074645,3.1405901334558075e-11,False,1.01127002297277e-08
256,proposed_dp_eps4_sparse_diverse,dice_gradient_style,sparsity,198,0.6710437710437711,0.6565291806958474,0.6879994388327721,3.040872863454553e-34,True,1.2954118398316395e-31
256,proposed_dp_eps4_sparse_diverse,dice_gradient_style,group_sparsity,198,0.6710437710437711,0.6558473625140292,0.6843574635241302,3.040872863454553e-34,True,1.2954118398316395e-31
256,proposed_dp_eps4_sparse_diverse,dice_gradient_style,diversity,198,0.0728494090338548,0.06875182098563233,0.0771344459759109,3.0554164546300595e-34,True,1.2954118398316395e-31
256,proposed_dp_eps4_sparse_diverse,dice_gradient_style,plausibility_distance,198,0.1133701231336646,0.095254545279257,0.13432999882077482,1.3745446096567981e-22,False,5.168287732309561e-20
256,proposed_dp_eps4_sparse_diverse,dice_gradient_style,plausibility_inlier_rate,198,-0.02626262626262626,-0.06214646464646465,0.010618686868686873,0.98838251185172,True,1.0
256,proposed_dp_eps4_sparse_diverse,dice_gradient_style,target_data_support,198,0.21060606060606063,0.17016161616161618,0.24880808080808084,2.9116239779616224e-16,True,1.0278032642204528e-13
256,proposed_dp_eps4_sparse_diverse,dice_gradient_style,local_surrogate_fidelity,198,-0.06604506604506605,-0.08098555484919122,-0.0518441995714723,6.501618859500269e-15,True,2.256061744246593e-12
256,proposed_dp_eps4_sparse_diverse,dice_gradient_style,fidelity,198,-0.06604506604506605,-0.08068431988886533,-0.05233173812719266,6.501618859500269e-15,True,2.256061744246593e-12
256,proposed_dp_eps4_sparse_diverse,genetic_cfe,valid_cfe_yield_at_k,200,0.0,0.0,0.0,1.0,True,1.0
256,proposed_dp_eps4_sparse_diverse,genetic_cfe,full_k_success,200,0.0,0.0,0.0,1.0,True,1.0
256,proposed_dp_eps4_sparse_diverse,genetic_cfe,robust_completeness_at_k,200,-0.10600000000000001,-0.1350125,-0.07795,3.095266254707102e-11,True,9.997710002703939e-09
256,proposed_dp_eps4_sparse_diverse,genetic_cfe,proximity,200,-0.0011825302056968211,-0.00571842781919986,0.0028789510363712925,0.13403740997306599,False,1.0
256,proposed_dp_eps4_sparse_diverse,genetic_cfe,sparsity,200,0.39805555555555555,0.38338055555555556,0.4109208333333334,1.433700960581835e-34,True,6.529089127234479e-32
256,proposed_dp_eps4_sparse_diverse,genetic_cfe,group_sparsity,200,0.39805555555555555,0.38291180555555565,0.412620138888889,1.433700960581835e-34,True,6.529089127234479e-32
256,proposed_dp_eps4_sparse_diverse,genetic_cfe,diversity,200,-0.014733548974618316,-0.018841496559791265,-0.010358012757031246,4.966948621600515e-09,True,1.5298201754529585e-06
256,proposed_dp_eps4_sparse_diverse,genetic_cfe,plausibility_distance,200,-0.018006633657060924,-0.03434632706153178,-0.003315039802108287,0.0030507925636057078,False,0.6345648532299872
256,proposed_dp_eps4_sparse_diverse,genetic_cfe,plausibility_inlier_rate,200,0.025,0.006999999999999999,0.045500000000000006,0.0034004129639758547,True,0.703885483543002
256,proposed_dp_eps4_sparse_diverse,genetic_cfe,target_data_support,200,0.1363,0.10549749999999998,0.17489500000000002,3.716487647011784e-13,True,1.2338738988079123e-10
256,proposed_dp_eps4_sparse_diverse,genetic_cfe,local_surrogate_fidelity,200,-0.019848484848484844,-0.032128787878787875,-0.008325757575757568,0.010388387450675185,True,1.0
256,proposed_dp_eps4_sparse_diverse,genetic_cfe,fidelity,200,-0.019848484848484844,-0.03318560606060606,-0.006659090909090902,0.010388387450675185,True,1.0
256,proposed_dp_eps4_sparse_diverse,proposed_countergan,valid_cfe_yield_at_k,200,0.0,0.0,0.0,1.0,True,1.0
256,proposed_dp_eps4_sparse_diverse,proposed_countergan,full_k_success,200,0.0,0.0,0.0,1.0,True,1.0
256,proposed_dp_eps4_sparse_diverse,proposed_countergan,robust_completeness_at_k,200,-0.18350000000000002,-0.2100125,-0.1539625,3.7932534370647816e-22,True,1.4035037717139691e-19
256,proposed_dp_eps4_sparse_diverse,proposed_countergan,proximity,200,-0.03292243061587215,-0.03694655249128118,-0.028605897228233514,7.842426615606313e-25,False,3.003649393777218e-22
256,proposed_dp_eps4_sparse_diverse,proposed_countergan,sparsity,200,0.5359444444444444,0.5255548611111112,0.5479847222222224,1.4325705539387153e-34,True,6.529089127234479e-32
256,proposed_dp_eps4_sparse_diverse,proposed_countergan,group_sparsity,200,0.5359444444444444,0.5231777777777777,0.5492041666666667,1.4325705539387153e-34,True,6.529089127234479e-32
256,proposed_dp_eps4_sparse_diverse,proposed_countergan,diversity,200,0.02894435794092715,0.024205988019006325,0.03391124077374116,2.6610269617658904e-20,True,9.686138140827841e-18
256,proposed_dp_eps4_sparse_diverse,proposed_countergan,plausibility_distance,200,0.1434260264375203,0.12709349290277047,0.15732681208442117,1.385875756255903e-31,False,5.55736178258617e-29
256,proposed_dp_eps4_sparse_diverse,proposed_countergan,plausibility_inlier_rate,200,-0.09049999999999998,-0.1265625,-0.05446249999999998,8.087060431288773e-06,True,0.0022158545581731238
256,proposed_dp_eps4_sparse_diverse,proposed_countergan,target_data_support,200,-0.0562,-0.08473499999999998,-0.019139999999999976,0.0004281612907022031,True,0.10113440425152548
256,proposed_dp_eps4_sparse_diverse,proposed_countergan,local_surrogate_fidelity,200,-0.01909090909090909,-0.029734848484848486,-0.0014848484848484739,0.0037124823181266613,True,0.7610588752159656
