candidate_cohort_seed,cohort_position,query_id,method,method_family,direction,candidate_budget,rank,cfe_logit
303,366,110,uniform_random,Baseline,no_disease_to_disease,1024,8,0.3129940629005432
303,367,145,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,5,0.3638132214546203
303,368,101,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,3,0.2690162658691406
303,369,148,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,2,0.1105343699455261
303,370,159,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,2,0.1051400303840637
303,371,114,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,no_disease_to_disease,1024,3,0.1408154368400573
303,372,46,dice_gradient_style,Baseline,disease_to_no_disease,1024,1,-0.942933201789856
303,373,99,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,9,-1.1901800632476809
303,374,97,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,4,-0.1660529673099517
303,375,44,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,8,-0.3028022050857544
303,376,83,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,8,-0.5774619579315186
303,377,41,proposed_countergan,Non-DP CounterGAN,disease_to_no_disease,1024,3,-0.1239743828773498
303,378,157,dice_gradient_style,Baseline,no_disease_to_disease,1024,1,0.2686618864536285
303,379,123,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,8,0.174231618642807
303,380,163,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,10,0.4289149641990661
303,381,172,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,5,0.1997290551662445
303,382,145,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,6,0.3657592535018921
303,383,124,proposed_countergan,Non-DP CounterGAN,no_disease_to_disease,1024,10,0.6289861798286438
303,384,44,dice_gradient_style,Baseline,disease_to_no_disease,1024,2,-0.6505852937698364
303,385,68,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,5,-0.2177880108356475
303,386,43,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,9,-0.5458207130432129
303,387,77,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,10,-0.2076631784439087
303,388,39,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,10,-0.4627133309841156
303,389,9,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,disease_to_no_disease,1024,2,-1.6301778554916382
303,390,113,dice_gradient_style,Baseline,no_disease_to_disease,1024,2,0.7897666692733765
303,391,173,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,1,0.1726346611976623
303,392,106,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,4,0.4106016159057617
303,393,100,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,5,0.3498104810714721
303,394,110,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,4,0.6680665016174316
303,395,100,proposed_countergan,Non-DP CounterGAN,no_disease_to_disease,1024,2,1.0361558198928833
303,396,20,wachter_style,Baseline,disease_to_no_disease,1024,9,-1.1906232833862305
303,397,48,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,2,-0.1107798516750335
303,398,47,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,3,-0.472692996263504
303,399,63,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,2,-0.5289859771728516
303,400,69,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,1,-0.2212500274181366
303,401,12,proposed_countergan,Non-DP CounterGAN,disease_to_no_disease,1024,3,-0.7352766990661621
303,402,104,genetic_cfe,Baseline,no_disease_to_disease,1024,1,0.2230943739414215
303,403,100,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,10,0.7509230375289917
303,404,164,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,9,0.340954065322876
303,405,142,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,4,0.2121109962463379
303,406,104,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,6,0.1941757947206497
303,407,124,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,no_disease_to_disease,1024,9,1.134804606437683
303,408,95,uniform_random,Baseline,disease_to_no_disease,1024,4,-0.3723450601100921
303,409,30,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,2,-0.8424499034881592
303,410,24,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,7,-0.1652986705303192
303,411,99,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,3,-0.3860357105731964
303,412,9,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,1,-1.0271849632263184
303,413,50,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,disease_to_no_disease,1024,3,-0.2873983085155487
303,414,109,uniform_random,Baseline,no_disease_to_disease,1024,8,0.4670006334781647
303,415,126,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,10,0.2332053035497665
303,416,128,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,10,0.306113451719284
303,417,123,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,4,0.140410378575325
303,418,159,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,6,0.1275010854005813
303,419,121,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,no_disease_to_disease,1024,4,0.3331542909145355
303,420,97,genetic_cfe,Baseline,disease_to_no_disease,1024,2,-0.1006684601306915
303,421,30,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,8,-0.110296607017517
303,422,22,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,2,-0.1359859108924865
303,423,96,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,9,-0.3673496544361114
303,424,13,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,10,-0.2029346525669098
303,425,0,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,disease_to_no_disease,1024,7,-0.9338874816894532
303,426,138,genetic_cfe,Baseline,no_disease_to_disease,1024,3,0.1597091853618621
303,427,100,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,1,0.4083115756511688
303,428,161,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,3,0.1301619708538055
303,429,100,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,2,0.1898851990699768
303,430,125,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,5,0.5466614961624146
303,431,107,proposed_countergan,Non-DP CounterGAN,no_disease_to_disease,1024,4,0.5825698971748352
303,432,21,genetic_cfe,Baseline,disease_to_no_disease,1024,10,-0.4987063705921173
303,433,89,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,3,-0.1499606668949127
303,434,62,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,10,-1.016285061836243
303,435,83,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,7,-0.5774619579315186
303,436,47,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,10,-0.3550181090831756
303,437,57,proposed_countergan,Non-DP CounterGAN,disease_to_no_disease,1024,10,-1.0034598112106323
303,438,133,uniform_random,Baseline,no_disease_to_disease,1024,1,0.1536578983068466
303,439,107,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,7,0.2272676825523376
303,440,123,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,1,0.24880251288414
303,441,149,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,10,0.2078809887170791
303,442,107,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,1,0.2217537611722946
303,443,122,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,no_disease_to_disease,1024,1,0.21096733212471
303,444,45,wachter_style,Baseline,disease_to_no_disease,1024,1,-0.4127422273159027
303,445,95,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,7,-0.2914404571056366
303,446,36,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,3,-0.1386794149875641
303,447,25,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,7,-0.1223057508468627
303,448,97,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,1,-0.2379813492298126
303,449,18,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,disease_to_no_disease,1024,2,-0.3167040050029754
303,450,157,wachter_style,Baseline,no_disease_to_disease,1024,1,0.2700220346450805
303,451,115,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,5,0.1621948778629303
303,452,146,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,6,0.302623301744461
303,453,118,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,3,0.2067671120166778
303,454,130,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,2,0.2998273372650146
303,455,118,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,no_disease_to_disease,1024,1,0.1155056655406951
303,456,97,uniform_random,Baseline,disease_to_no_disease,1024,8,-0.290994256734848
303,457,51,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,5,-0.2371946275234222
303,458,73,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,8,-0.4347990453243255
303,459,6,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,2,-0.1375392377376556
303,460,54,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,8,-0.8976643085479736
303,461,7,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,disease_to_no_disease,1024,2,-0.1224870383739471
303,462,125,genetic_cfe,Baseline,no_disease_to_disease,1024,4,0.2529063522815704
303,463,106,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,9,0.1793554127216339
303,464,127,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,5,0.1495839357376098
303,465,124,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,6,0.1544682830572128
303,466,132,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,3,0.2763301432132721
303,467,101,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,no_disease_to_disease,1024,7,0.2894635796546936
303,468,51,dice_gradient_style,Baseline,disease_to_no_disease,1024,4,-1.2804796695709229
303,469,59,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,4,-1.4944097995758057
303,470,62,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,4,-0.3690446317195892
303,471,83,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,1,-0.1298888921737671
303,472,68,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,3,-0.4202294051647186
303,473,57,proposed_countergan,Non-DP CounterGAN,disease_to_no_disease,1024,8,-0.741674542427063
303,474,130,uniform_random,Baseline,no_disease_to_disease,1024,8,0.4244062304496765
303,475,198,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,1,0.1629887372255325
303,476,172,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,6,0.1968317627906799
303,477,148,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,8,0.4003355801105499
303,478,146,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,1,0.1609611511230468
303,479,128,proposed_countergan,Non-DP CounterGAN,no_disease_to_disease,1024,7,0.4236683249473572
303,480,21,dice_gradient_style,Baseline,disease_to_no_disease,1024,2,-1.967616319656372
303,481,28,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,1,-0.3622641861438751
303,482,31,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,3,-0.1352376639842987
303,483,40,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,4,-0.1618163585662841
303,484,83,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,3,-0.2218335568904876
303,485,23,proposed_countergan,Non-DP CounterGAN,disease_to_no_disease,1024,8,-1.5459622144699097
303,486,118,genetic_cfe,Baseline,no_disease_to_disease,1024,1,0.114855870604515
303,487,118,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,3,0.2067671120166778
303,488,143,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,2,0.2726720571517944
303,489,136,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,5,0.3197970390319824
303,490,171,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,1,0.1096732318401336
303,491,124,countergan_one_shot,Non-DP CounterGAN,no_disease_to_disease,1024,2,1.154218673706055
303,492,4,genetic_cfe,Baseline,disease_to_no_disease,1024,6,-0.1690253317356109
303,493,51,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,3,-0.5625953674316406
303,494,55,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,5,-0.408205896615982
303,495,19,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,8,-0.3068781793117523
303,496,88,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,10,-0.3309225440025329
303,497,68,proposed_countergan,Non-DP CounterGAN,disease_to_no_disease,1024,9,-0.3916646540164947
303,498,126,genetic_cfe,Baseline,no_disease_to_disease,1024,10,0.136123314499855
303,499,107,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,8,0.3036122024059295
303,500,131,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,3,0.10562264919281
303,501,101,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,5,0.293239951133728
303,502,134,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,3,0.1498346328735351
303,503,119,proposed_countergan,Non-DP CounterGAN,no_disease_to_disease,1024,2,0.2287797480821609
303,504,97,uniform_random,Baseline,disease_to_no_disease,1024,1,-0.1841180622577667
303,505,38,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,1,-0.1081212311983108
303,506,92,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,1,-0.1484862267971038
303,507,74,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,2,-0.2152434885501861
303,508,92,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,8,-0.2469159662723541
303,509,10,proposed_countergan,Non-DP CounterGAN,disease_to_no_disease,1024,2,-1.8128472566604612
303,510,118,uniform_random,Baseline,no_disease_to_disease,1024,2,0.1155963242053985
303,511,110,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,9,0.1053289026021957
303,512,100,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,2,0.1898851990699768
303,513,156,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,10,0.511054277420044
303,514,130,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,6,0.117509439587593
303,515,162,countergan_one_shot,Non-DP CounterGAN,no_disease_to_disease,1024,2,0.4754132926464081
303,516,20,uniform_random,Baseline,disease_to_no_disease,1024,1,-0.2642834782600403
303,517,33,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,10,-1.1918201446533203
303,518,69,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,7,-0.2868265211582184
303,519,98,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,1,-0.1200700104236602
303,520,62,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,7,-0.8999794721603394
303,521,31,proposed_countergan,Non-DP CounterGAN,disease_to_no_disease,1024,9,-3.6650333404541016
303,522,108,uniform_random,Baseline,no_disease_to_disease,1024,10,0.2087301313877105
303,523,104,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,4,1.0998226404190063
303,524,112,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,4,0.1986539363861084
303,525,119,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,6,0.1073323711752891
303,526,162,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,4,0.10146364569664
303,527,138,proposed_countergan,Non-DP CounterGAN,no_disease_to_disease,1024,5,0.3782764971256256
303,528,53,dice_gradient_style,Baseline,disease_to_no_disease,1024,1,-0.2134930491447448
303,529,6,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,7,-0.801520824432373
303,530,67,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,1,-0.1052321940660476
303,531,93,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,5,-0.1089424788951873
303,532,49,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,10,-0.5269044637680054
303,533,92,countergan_one_shot,Non-DP CounterGAN,disease_to_no_disease,1024,1,-0.8959407806396484
303,534,110,uniform_random,Baseline,no_disease_to_disease,1024,7,0.3326789140701294
303,535,146,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,10,0.3305259943008423
303,536,141,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,1,0.3790650367736816
303,537,123,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,2,0.1074494644999504
303,538,161,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,2,0.1073092818260192
303,539,142,proposed_countergan,Non-DP CounterGAN,no_disease_to_disease,1024,8,0.7707637548446655
303,540,24,uniform_random,Baseline,disease_to_no_disease,1024,7,-0.2228786647319793
303,541,58,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,10,-1.1404824256896973
303,542,5,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,10,-0.3299413025379181
303,543,95,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,8,-0.666191816329956
303,544,99,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,2,-1.0980815887451172
303,545,98,proposed_countergan,Non-DP CounterGAN,disease_to_no_disease,1024,8,-0.1049686074256897
303,546,152,dice_gradient_style,Baseline,no_disease_to_disease,1024,1,0.3278646767139435
303,547,106,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,1,0.2891984283924103
303,548,149,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,6,0.7438428401947021
303,549,106,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,8,0.2534304857254028
303,550,134,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,1,0.1323406994342804
303,551,119,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,no_disease_to_disease,1024,7,0.3243132531642914
303,552,40,dice_gradient_style,Baseline,disease_to_no_disease,1024,1,-0.1759954988956451
303,553,79,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,1,-0.1310653090476989
303,554,63,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,1,-0.3637609779834747
303,555,46,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,4,-0.948843002319336
303,556,2,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,2,-0.8024636507034302
303,557,7,proposed_countergan,Non-DP CounterGAN,disease_to_no_disease,1024,9,-1.8332748413085935
303,558,126,uniform_random,Baseline,no_disease_to_disease,1024,1,0.1848001480102539
303,559,107,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,3,0.1702609658241272
303,560,102,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,3,0.1974449455738067
303,561,107,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,8,0.3177377879619598
303,562,170,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,7,0.1851229071617126
303,563,104,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,no_disease_to_disease,1024,8,0.1650175899267196
303,564,97,uniform_random,Baseline,disease_to_no_disease,1024,7,-0.1004951894283294
303,565,53,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,7,-0.2488875687122345
303,566,51,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,3,-0.1886854469776153
303,567,96,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,5,-0.2057113945484161
303,568,69,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,7,-0.6387521028518677
303,569,85,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,disease_to_no_disease,1024,3,-0.1295945942401886
303,570,108,uniform_random,Baseline,no_disease_to_disease,1024,8,0.2329740971326828
303,571,115,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,6,0.5989958643913269
303,572,102,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,7,0.1050451397895813
303,573,132,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,1,0.1287592947483062
303,574,104,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,1,0.1373933106660843
303,575,172,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,no_disease_to_disease,1024,3,0.1968317627906799
303,576,33,uniform_random,Baseline,disease_to_no_disease,1024,4,-0.2632476985454559
303,577,65,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,4,-0.6722402572631836
303,578,40,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,1,-0.1773788034915924
303,579,6,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,10,-0.1625016331672668
303,580,36,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,9,-0.3035079836845398
303,581,38,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,disease_to_no_disease,1024,5,-0.4265550673007965
303,582,138,dice_gradient_style,Baseline,no_disease_to_disease,1024,2,0.2867882251739502
303,583,104,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,7,0.1007549166679382
303,584,102,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,9,0.8559838533401489
303,585,156,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,3,0.4270531833171844
303,586,108,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,4,0.4083603322505951
303,587,126,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,no_disease_to_disease,1024,5,0.2031493484973907
303,588,59,uniform_random,Baseline,disease_to_no_disease,1024,4,-0.331598550081253
303,589,5,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,3,-0.8083227872848511
303,590,45,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,7,-0.2461731135845184
303,591,55,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,1,-0.182546317577362
303,592,54,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,2,-0.3871426880359649
303,593,46,proposed_countergan,Non-DP CounterGAN,disease_to_no_disease,1024,8,-1.3486955165863037
303,594,112,genetic_cfe,Baseline,no_disease_to_disease,1024,7,0.3653494417667389
303,595,112,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,9,0.2772124707698822
303,596,100,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,9,0.2054566740989685
303,597,159,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,2,0.1186808943748474
303,598,112,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,2,0.2911352813243866
303,599,103,countergan_one_shot,Non-DP CounterGAN,no_disease_to_disease,1024,3,0.8304669857025146
303,600,15,genetic_cfe,Baseline,disease_to_no_disease,1024,2,-0.1041524112224578
303,601,92,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,5,-0.2653439939022064
303,602,2,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,8,-0.1909907758235931
303,603,49,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,3,-0.1176860928535461
