direction,method,method_family,candidate_cohort_seed,plaintext_logit,he_logit,abs_logit_error,label_agreement
disease_to_no_disease,proposed_countergan,Non-DP CounterGAN,101,-0.8569096786310324,-0.8595963909293196,0.0026867122982872083,True
no_disease_to_disease,uniform_random,Baseline,101,0.5469459059954149,0.5481590018752539,0.0012130958798389768,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,101,0.37802279167976194,0.37992046195884155,0.0018976702790796107,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,101,0.2101139337722298,0.21148118275545658,0.0013672489832267654,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,101,0.6374009865171213,0.6401088639823024,0.0027078774651810855,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,101,0.2964145576312659,0.2972921073474714,0.0008775497162055168,True
no_disease_to_disease,proposed_countergan,Non-DP CounterGAN,101,0.8160894775576124,0.819333907756489,0.0032444301988765467,True
disease_to_no_disease,uniform_random,Baseline,101,-0.2759952988801455,-0.27684836017209624,0.0008530612919507297,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,101,-0.4262228061469524,-0.4266024076557446,0.00037960150879218224,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,101,-0.3090694306798208,-0.3089694226193183,0.00010000806050247668,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,101,-0.1307011399129409,-0.13089832578111624,0.0001971858681753258,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,101,-0.14504082263619034,-0.14539514885204455,0.00035432621585421153,True
disease_to_no_disease,proposed_countergan,Non-DP CounterGAN,101,-1.0654093618534903,-1.0689111199702832,0.0035017581167928746,True
no_disease_to_disease,wachter_style,Baseline,101,0.8289701700899939,0.8314481860632028,0.002478015973208958,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,101,0.10046609630690279,0.10166843233356156,0.0012023360266587707,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,101,0.22029565152492564,0.2192865099340527,0.0010091415908729529,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,101,0.2651461105888889,0.2665894830133842,0.001443372424495326,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,101,0.22684150268371153,0.22788886607619285,0.0010473633924813208,True
no_disease_to_disease,proposed_countergan,Non-DP CounterGAN,101,0.8002605225578927,0.8030338659676401,0.002773343409747442,True
disease_to_no_disease,genetic_cfe,Baseline,101,-0.8771985236332305,-0.879903849927755,0.0027053262945245793,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,101,-1.0026608339806113,-1.005421693669014,0.0027608596884025616,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,101,-0.1432577201650681,-0.14310955929005162,0.00014816087501648423,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,101,-0.11104580347912768,-0.11127258422432472,0.00022678074519703884,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,101,-0.29316360408490694,-0.29319729191203503,3.368782712809271e-05,True
disease_to_no_disease,proposed_countergan,Non-DP CounterGAN,101,-0.4205563294085546,-0.4212230160573801,0.0006666866488255208,True
no_disease_to_disease,dice_gradient_style,Baseline,101,0.7974748084261168,0.7997044140668637,0.0022296056407468123,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,101,0.3977879633020606,0.39948742785603514,0.0016994645539745168,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,101,0.4476687430296697,0.4494949625491836,0.0018262195195138942,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,101,0.44719822763385364,0.44843339836440715,0.0012351707305535142,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,101,0.5112499309133757,0.5132381702722316,0.0019882393588559477,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,101,0.2730205270118051,0.27336483001946255,0.0003443030076574205,True
disease_to_no_disease,uniform_random,Baseline,101,-0.28843785755357737,-0.2890551741077038,0.0006173165541264458,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,101,-0.2280871582201609,-0.2281935794306246,0.00010642121046369746,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,101,-0.18715445219642168,-0.18742347723419484,0.0002690250377731518,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,101,-0.3685311465309571,-0.36967569695323355,0.001144550422276458,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,101,-0.11849656488268656,-0.11844420940251504,5.235548017151759e-05,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,101,-0.18212329913209385,-0.18311400570211656,0.0009907065700227036,True
no_disease_to_disease,dice_gradient_style,Baseline,101,1.365237429666422,1.3694404127114395,0.004202983045017428,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,101,0.19865395806554526,0.1984573454286466,0.0001966126368986576,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,101,0.18033456288790378,0.1808658265445884,0.0005312636566846274,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,101,0.2702817621447508,0.2716262838158278,0.0013445216710770147,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,101,0.22581795202349284,0.2262035328764307,0.0003855808529378557,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,101,0.1836418688940072,0.1843024663010278,0.0006605974070206244,True
disease_to_no_disease,wachter_style,Baseline,101,-2.6385635707096435,-2.647512306996925,0.008948736287281545,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,101,-0.585411293096229,-0.5862997704839878,0.0008884773877588792,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,101,-0.6968535642260842,-0.6989248749977535,0.0020713107716692214,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,101,-0.6445198640082441,-0.6458294751756818,0.0013096111674376631,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,101,-0.17368481510452727,-0.1735475154612331,0.00013729964329417532,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,101,-0.3028040258129311,-0.3032029568474037,0.0003989310344726382,True
no_disease_to_disease,dice_gradient_style,Baseline,101,0.4563970199392663,0.4575341781508562,0.0011371582115898837,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,101,0.24066919972202339,0.24031985215985982,0.00034934756216356555,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,101,0.317490192557206,0.3188413460037132,0.001351153446507214,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,101,0.14745868667800566,0.1490867870213201,0.0016281003433144536,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,101,0.477190935966182,0.4794454011721234,0.002254465205941414,True
no_disease_to_disease,countergan_one_shot,Non-DP CounterGAN,101,1.3784483260485807,1.3829244366368048,0.004476110588224058,True
disease_to_no_disease,uniform_random,Baseline,101,-0.4657490986674051,-0.4666370321675651,0.0008879335001599764,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,101,-0.23056682829487773,-0.23077670949610601,0.00020988120122827914,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,101,-0.6560984142779388,-0.6579820386310516,0.001883624353112845,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,101,-0.13034745983819768,-0.13101958659609333,0.000672126757895658,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,101,-0.10041903774733726,-0.10033786358207254,8.117416526472188e-05,True
disease_to_no_disease,countergan_one_shot,Non-DP CounterGAN,101,-0.8379508293445319,-0.8406146782862897,0.0026638489417577516,True
no_disease_to_disease,uniform_random,Baseline,101,0.2972647108323549,0.29886885286725373,0.0016041420348988367,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,101,0.24276061609782562,0.24319614659082128,0.0004355304929956616,True
