direction,method,method_family,candidate_cohort_seed,plaintext_logit,he_logit,abs_logit_error,label_agreement
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,101,-6.483812667815933,-6.483809164627867,3.5031880658564774e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,101,-4.220565061737533,-4.22056091086306,4.150874472585997e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,101,-1.1906653822167375,-1.1906608459046741,4.536312063319059e-06,True
disease_to_no_disease,proposed_countergan,Non-DP CounterGAN,101,-12.926220408754965,-12.926218228489056,2.1802659091463283e-06,True
no_disease_to_disease,uniform_random,Baseline,101,2.450060258597958,2.450065801342312,5.542744354158913e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,101,1.8101197277430892,1.8101251290014115,5.401258322379476e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,101,19.15185407898367,19.15186456697471,1.0487991037422262e-05,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,101,1.9905360309856217,1.9905414844525677,5.453466946025998e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,101,1.9963484532676716,1.9963539316461547,5.478378483081414e-06,True
no_disease_to_disease,countergan_one_shot,Non-DP CounterGAN,101,9.709085402225035,9.709093226803928,7.824578892368095e-06,True
disease_to_no_disease,uniform_random,Baseline,101,-7.198549147160596,-7.198545767948858,3.3792117379860542e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,101,-0.7471374823630512,-0.7471328042251006,4.678137950575589e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,101,-24.966383647096308,-24.966384226270648,5.791743404870431e-07,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,101,-2.518781260369166,-2.5187770893792587,4.170989907237299e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,101,-35.52826017822172,-35.52826275469225,2.5764705284814227e-06,True
disease_to_no_disease,countergan_one_shot,Non-DP CounterGAN,101,-1.1601952749883981,-1.160189630153155,5.64483524323478e-06,True
no_disease_to_disease,genetic_cfe,Baseline,101,6.576102934635919,6.576109196699633,6.262063713791122e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,101,1.851017255340878,1.8510230728436836,5.817502805705033e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,101,22.27598753089939,22.275998720776467,1.1189877078265908e-05,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,101,0.3363266842991752,0.3363315708322053,4.8865330300462695e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,101,1.6129096041450062,1.6129154020551353,5.797910129112793e-06,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,101,1.7983478507152206,1.7983529414129247,5.090697704046576e-06,True
disease_to_no_disease,wachter_style,Baseline,101,-11.536952616322441,-11.536950128273949,2.4880484925660085e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,101,-4.511047556152501,-4.511042895770604,4.6603818972812405e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,101,-3.7637278484443764,-3.763723203225668,4.645218708354548e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,101,-33.759412563254486,-33.75941506286738,2.499612897111092e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,101,-19.896194541772612,-19.89619388764541,6.541272021820532e-07,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,101,-7.941791270427402,-7.941788193103223,3.0773241785908567e-06,True
no_disease_to_disease,uniform_random,Baseline,101,6.852856297617404,6.852863493431159,7.195813755522806e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,101,0.66510421975347,0.6651092079839559,4.988230485891698e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,101,31.158109801185844,31.158123384553374,1.3583367529435009e-05,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,101,1.554001258776161,1.5540066913437682,5.432567607321914e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,101,2.4599836823454293,2.4599893382038145,5.6558583851895605e-06,True
no_disease_to_disease,proposed_countergan,Non-DP CounterGAN,101,7.0394926874385995,7.039499640447396,6.953008796273252e-06,True
disease_to_no_disease,wachter_style,Baseline,101,-10.576372860143143,-10.576370058443326,2.801699817922554e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,101,-0.3813020525293451,-0.3812966880739329,5.364455412215641e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,101,-5.154426490554601,-5.154422493140163,3.9974144385723775e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,101,-8.421656394993136,-8.421652910694228,3.4842989080630105e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,101,-5.032366168641396,-5.032361778385838,4.390255557318312e-06,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,101,-0.8285800975627762,-0.8285748507207356,5.246842040618205e-06,True
no_disease_to_disease,wachter_style,Baseline,101,8.610146106555845,8.61015321195909,7.105403245333264e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,101,4.245624767602184,4.24563177971016,7.012107976045456e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,101,1.5906794244330307,1.5906849131964038,5.488763373140415e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,101,0.7203567820267764,0.7203617900089443,5.007982167848368e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,101,3.6167621125557723,3.6167677084855088,5.595929736479377e-06,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,101,13.666091103834752,13.666100135115574,9.031280821858445e-06,True
disease_to_no_disease,genetic_cfe,Baseline,101,-7.506966011150096,-7.506961788105032,4.223045063866948e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,101,-2.9189545047422722,-2.918950105319445,4.39942282737249e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,101,-0.6435967599925405,-0.6435913645623526,5.39543018795996e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,101,-0.5791434862990821,-0.5791382971403783,5.189158703733376e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,101,-14.027190403216851,-14.027188133464962,2.269751888661631e-06,True
disease_to_no_disease,proposed_countergan,Non-DP CounterGAN,101,-1.0076565019242079,-1.0076505292066522,5.972717555646767e-06,True
no_disease_to_disease,genetic_cfe,Baseline,101,2.442594127017937,2.4425994158903017,5.2888723645061475e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,101,1.4299772053199433,1.4299823097141429,5.104394199539897e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,101,2.771447070047298,2.7714529471463307,5.8770990327694506e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,101,11.768442321589134,11.76845061090075,8.28931161578339e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,101,5.658811893408782,5.658818402965249,6.5095564671935335e-06,True
no_disease_to_disease,proposed_countergan,Non-DP CounterGAN,101,5.621853965759637,5.621860192347294,6.226587657032212e-06,True
disease_to_no_disease,uniform_random,Baseline,101,-6.864029678918834,-6.8640260648688525,3.614049981948142e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,101,-2.4527888602489014,-2.452784570367554,4.289881347485647e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,101,-20.45419733043766,-20.454196795889633,5.345480253993173e-07,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,101,-23.936942886855217,-23.936942942951625,5.609640751913503e-08,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,101,-1.56033240809324,-1.560327052305532,5.355787707994608e-06,True
disease_to_no_disease,proposed_countergan,Non-DP CounterGAN,101,-2.0344648430924677,-2.0344600175445517,4.825547915920936e-06,True
no_disease_to_disease,genetic_cfe,Baseline,101,2.0481756406826293,2.0481814730277734,5.832345144174411e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,101,18.230958890278004,18.23096867516409,9.784886085384414e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,101,15.808842491651664,15.808851635531925,9.143880260964465e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,101,0.7677456562390663,0.7677509024114555,5.2461723891727985e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,101,2.248543158323651,2.248548418980221,5.260656570360567e-06,True
no_disease_to_disease,proposed_countergan,Non-DP CounterGAN,101,3.984802101211823,3.984807852821347,5.751609523763079e-06,True
disease_to_no_disease,genetic_cfe,Baseline,101,-4.236985761571342,-4.2369815597064475,4.201864894248786e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,101,-22.971394125090736,-22.97139414312653,1.8035795079640593e-08,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,101,-2.822023706483181,-2.8220189297860325,4.776697148489717e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,101,-6.430951806295894,-6.430947649235987,4.157059906972904e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,101,-7.86370100399914,-7.863696974423746,4.029575394248752e-06,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,101,-12.454279510170204,-12.454277198722874,2.3114473304275407e-06,True
no_disease_to_disease,uniform_random,Baseline,101,0.35266028927241955,0.352665502460602,5.213188182473516e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,101,1.4182075796711011,1.4182133102124446,5.730541343451634e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,101,15.9269774141477,15.926987149252255,9.735104555375074e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,101,2.6231685436007695,2.6231742300044107,5.686403641291804e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,101,5.113504763765654,5.113510738630369,5.9748647149859835e-06,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,101,0.3517082719764204,0.3517139612518687,5.689275448306219e-06,True
disease_to_no_disease,uniform_random,Baseline,101,-7.299386572772812,-7.299382916753507,3.656019305076086e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,101,-8.9754853026994,-8.975482138148552,3.1645508489219765e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,101,-31.19382061450459,-31.193822536750826,1.9222462341872415e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,101,-0.6736846783931316,-0.6736794504940489,5.227899082749232e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,101,-4.820127113247749,-4.820123076487408,4.036760341108447e-06,True
disease_to_no_disease,proposed_countergan,Non-DP CounterGAN,101,-3.006353098514426,-3.006348674874549,4.4236398766273055e-06,True
no_disease_to_disease,uniform_random,Baseline,101,13.775828867273262,13.77583722145943,8.354186167736088e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,101,0.92446303494863,0.9244680168666678,4.981918037771926e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,101,19.743919397058484,19.743930456292844,1.1059234360288883e-05,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,101,1.0038141613539615,1.0038197891690055,5.627815043984796e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,101,0.8932552279279449,0.8932601762581384,4.948330193488282e-06,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,101,2.1405493576481867,2.140555400462533,6.042814346240988e-06,True
disease_to_no_disease,uniform_random,Baseline,101,-0.6384064913497713,-0.638401139335189,5.35201458229384e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,101,-8.72412270668109,-8.724119606011374,3.1006697156499285e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,101,-1.8066279805268737,-1.80662318840077,4.792126103714267e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,101,-15.05254647785889,-15.052544720011246,1.7578476434465529e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,101,-7.147311876707903,-7.147308261745828,3.6149620745717925e-06,True
disease_to_no_disease,proposed_countergan,Non-DP CounterGAN,101,-6.729145041714508,-6.7291413842860175,3.657428490733139e-06,True
no_disease_to_disease,uniform_random,Baseline,101,4.749009048170802,4.749015322761378,6.274590576005323e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,101,2.8590921698582186,2.8590975103731457,5.340514927176798e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,101,1.5979655304131342,1.597970999620974,5.469207839947643e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,101,1.3346887934815381,1.3346938845495022,5.0910679640914225e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,101,1.2991577509811165,1.2991632845983716,5.53361725508239e-06,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,101,4.3935247782206925,4.3935313042183886,6.525997696016361e-06,True
disease_to_no_disease,genetic_cfe,Baseline,101,-10.752804941787183,-10.752802151688648,2.7900985344331275e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,101,-19.145523043274036,-19.145522266880477,7.763935592208782e-07,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,101,-8.952232009845652,-8.952228978418624,3.0314270276221578e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,101,-5.589887233929848,-5.589883345183505,3.8887463427172975e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,101,-3.487339827346519,-3.487335512415232,4.3149312869417145e-06,True
disease_to_no_disease,proposed_countergan,Non-DP CounterGAN,101,-1.1830428971453708,-1.1830371353812308,5.761764140022052e-06,True
no_disease_to_disease,dice_gradient_style,Baseline,101,11.353145615327605,11.353153803915639,8.188588033419819e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,101,0.4965835472096263,0.4965884479672733,4.900757647030574e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,101,0.4352051840061897,0.4352100744062429,4.890400053192412e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,101,31.047352866173263,31.047366084226702,1.3218053439345567e-05,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,101,1.4201400082864595,1.4201456305001396,5.622213680167576e-06,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,101,5.759887489556922,5.759893693274703,6.203717781261275e-06,True
disease_to_no_disease,uniform_random,Baseline,101,-6.779662315062035,-6.779658883975718,3.431086317284837e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,101,-2.0986335827292617,-2.098628649427633,4.933301628540221e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,101,-35.69050800431762,-35.690510937102616,2.9327849944138507e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,101,-2.166742033889113,-2.1667369156130687,5.118276044324688e-06,True
