round,candidates,candidates_cumulative,feasible_candidates,margin_valid_candidates,archive_size,round_elapsed_seconds,cumulative_elapsed_seconds,query_id,method,method_seed,run_seed,robustness_seed,generator_training_seed,candidate_budget,direction,base_candidates,prune_candidates,fill_candidates,prune_valid_candidates,proposal_adapts_to_oracle,acceptance_denominator_kind
1,64,64,64,33,14,0.24674139399940032,0.24674139399940032,157,proposed_dp_eps4_sparse_diverse,11,162126266,169126266,11,512,no_disease_to_disease,32.0,19.0,13.0,11.0,True,all scored base+prune/fill candidates
2,64,128,64,34,33,0.25404929100113804,0.5007906850005384,157,proposed_dp_eps4_sparse_diverse,11,162126266,169126266,11,512,no_disease_to_disease,32.0,18.0,14.0,14.0,True,all scored base+prune/fill candidates
3,64,192,64,45,59,0.2527696500001184,0.7535603350006568,157,proposed_dp_eps4_sparse_diverse,11,162126266,169126266,11,512,no_disease_to_disease,32.0,21.0,11.0,15.0,True,all scored base+prune/fill candidates
4,64,256,64,42,86,0.2603460999998788,1.0139064350005356,157,proposed_dp_eps4_sparse_diverse,11,162126266,169126266,11,512,no_disease_to_disease,32.0,20.0,12.0,11.0,True,all scored base+prune/fill candidates
5,64,320,64,44,118,0.25999341999886383,1.2738998549993994,157,proposed_dp_eps4_sparse_diverse,11,162126266,169126266,11,512,no_disease_to_disease,32.0,17.0,15.0,5.0,True,all scored base+prune/fill candidates
6,64,384,64,38,142,0.2716868320003414,1.5455866869997408,157,proposed_dp_eps4_sparse_diverse,11,162126266,169126266,11,512,no_disease_to_disease,32.0,18.0,14.0,5.0,True,all scored base+prune/fill candidates
7,64,448,64,42,169,0.2690881050002645,1.8146747920000053,157,proposed_dp_eps4_sparse_diverse,11,162126266,169126266,11,512,no_disease_to_disease,32.0,20.0,12.0,7.0,True,all scored base+prune/fill candidates
8,64,512,64,40,193,0.2747326949993294,2.0894074869993347,157,proposed_dp_eps4_sparse_diverse,11,162126266,169126266,11,512,no_disease_to_disease,32.0,20.0,12.0,8.0,True,all scored base+prune/fill candidates
1,64,64,64,50,29,0.2546814130000712,0.2546814130000712,157,proposed_dp_eps2_sparse_diverse,11,162126266,169126266,11,512,no_disease_to_disease,32.0,20.0,12.0,17.0,True,all scored base+prune/fill candidates
2,64,128,64,52,65,0.25004951499977324,0.5047309279998444,157,proposed_dp_eps2_sparse_diverse,11,162126266,169126266,11,512,no_disease_to_disease,32.0,14.0,18.0,12.0,True,all scored base+prune/fill candidates
3,64,192,64,53,102,0.2516518880001968,0.7563828160000412,157,proposed_dp_eps2_sparse_diverse,11,162126266,169126266,11,512,no_disease_to_disease,32.0,18.0,14.0,11.0,True,all scored base+prune/fill candidates
4,64,256,64,49,133,0.25429367699871364,1.0106764929987548,157,proposed_dp_eps2_sparse_diverse,11,162126266,169126266,11,512,no_disease_to_disease,32.0,21.0,11.0,14.0,True,all scored base+prune/fill candidates
5,64,320,64,48,163,0.26171450299989374,1.2723909959986486,157,proposed_dp_eps2_sparse_diverse,11,162126266,169126266,11,512,no_disease_to_disease,32.0,21.0,11.0,12.0,True,all scored base+prune/fill candidates
6,64,384,64,49,194,0.2705767210009071,1.5429677169995557,157,proposed_dp_eps2_sparse_diverse,11,162126266,169126266,11,512,no_disease_to_disease,32.0,21.0,11.0,9.0,True,all scored base+prune/fill candidates
7,64,448,64,46,222,0.2638297829998919,1.8067974999994476,157,proposed_dp_eps2_sparse_diverse,11,162126266,169126266,11,512,no_disease_to_disease,32.0,18.0,14.0,5.0,True,all scored base+prune/fill candidates
8,64,512,64,46,255,0.2673688550003135,2.074166354999761,157,proposed_dp_eps2_sparse_diverse,11,162126266,169126266,11,512,no_disease_to_disease,32.0,18.0,14.0,4.0,True,all scored base+prune/fill candidates
1,512,512,512,512,10,0.07175345800169453,0.07175345800169453,158,countergan_one_shot,11,163126269,170126269,11,512,no_disease_to_disease,,,,,,
1,64,64,64,64,10,0.04438768100044399,0.04438768100044399,158,proposed_countergan,11,163126269,170126269,11,512,no_disease_to_disease,,,,,,
1,64,64,64,60,7,0.24724529199920653,0.24724529199920653,158,countergan_sparse_diverse_no_dp,11,163126269,170126269,11,512,no_disease_to_disease,32.0,12.0,20.0,8.0,True,all scored base+prune/fill candidates
2,64,128,64,51,22,0.2467335630008165,0.49397885500002303,158,countergan_sparse_diverse_no_dp,11,163126269,170126269,11,512,no_disease_to_disease,32.0,26.0,6.0,19.0,True,all scored base+prune/fill candidates
3,64,192,64,54,36,0.24947042199892167,0.7434492769989447,158,countergan_sparse_diverse_no_dp,11,163126269,170126269,11,512,no_disease_to_disease,32.0,27.0,5.0,21.0,True,all scored base+prune/fill candidates
4,64,256,64,58,56,0.25523082300060196,0.9986800999995467,158,countergan_sparse_diverse_no_dp,11,163126269,170126269,11,512,no_disease_to_disease,32.0,26.0,6.0,20.0,True,all scored base+prune/fill candidates
5,64,320,64,56,78,0.25332494100075564,1.2520050410003023,158,countergan_sparse_diverse_no_dp,11,163126269,170126269,11,512,no_disease_to_disease,32.0,26.0,6.0,18.0,True,all scored base+prune/fill candidates
6,64,384,64,54,97,0.2555800159989303,1.5075850569992326,158,countergan_sparse_diverse_no_dp,11,163126269,170126269,11,512,no_disease_to_disease,32.0,26.0,6.0,17.0,True,all scored base+prune/fill candidates
7,64,448,64,55,116,0.2665640790000907,1.7741491359993233,158,countergan_sparse_diverse_no_dp,11,163126269,170126269,11,512,no_disease_to_disease,32.0,25.0,7.0,16.0,True,all scored base+prune/fill candidates
8,64,512,64,56,135,0.2660496290009178,2.040198765000241,158,countergan_sparse_diverse_no_dp,11,163126269,170126269,11,512,no_disease_to_disease,32.0,25.0,7.0,17.0,True,all scored base+prune/fill candidates
1,64,64,64,21,7,0.24602154400054133,0.24602154400054133,158,proposed_dp_eps16_sparse_diverse,11,163126269,170126269,11,512,no_disease_to_disease,32.0,27.0,5.0,12.0,True,all scored base+prune/fill candidates
2,64,128,64,30,22,0.2555664759984211,0.5015880199989624,158,proposed_dp_eps16_sparse_diverse,11,163126269,170126269,11,512,no_disease_to_disease,32.0,21.0,11.0,12.0,True,all scored base+prune/fill candidates
3,64,192,64,42,44,0.25238710600024206,0.7539751259992045,158,proposed_dp_eps16_sparse_diverse,11,163126269,170126269,11,512,no_disease_to_disease,32.0,17.0,15.0,14.0,True,all scored base+prune/fill candidates
4,64,256,64,41,66,0.2523458030009351,1.0063209290001396,158,proposed_dp_eps16_sparse_diverse,11,163126269,170126269,11,512,no_disease_to_disease,32.0,19.0,13.0,14.0,True,all scored base+prune/fill candidates
5,64,320,64,44,91,0.2629204299992125,1.269241358999352,158,proposed_dp_eps16_sparse_diverse,11,163126269,170126269,11,512,no_disease_to_disease,32.0,21.0,11.0,13.0,True,all scored base+prune/fill candidates
6,64,384,64,40,114,0.2555973870003072,1.5248387459996593,158,proposed_dp_eps16_sparse_diverse,11,163126269,170126269,11,512,no_disease_to_disease,32.0,22.0,10.0,13.0,True,all scored base+prune/fill candidates
7,64,448,64,34,136,0.26473043499936466,1.789569180999024,158,proposed_dp_eps16_sparse_diverse,11,163126269,170126269,11,512,no_disease_to_disease,32.0,24.0,8.0,12.0,True,all scored base+prune/fill candidates
8,64,512,64,32,159,0.25586788300097396,2.045437063999998,158,proposed_dp_eps16_sparse_diverse,11,163126269,170126269,11,512,no_disease_to_disease,32.0,20.0,12.0,8.0,True,all scored base+prune/fill candidates
1,64,64,64,30,9,0.2512018600009469,0.2512018600009469,158,proposed_dp_eps8_sparse_diverse,11,163126269,170126269,11,512,no_disease_to_disease,32.0,27.0,5.0,16.0,True,all scored base+prune/fill candidates
2,64,128,64,37,22,0.25445917199976975,0.5056610320007167,158,proposed_dp_eps8_sparse_diverse,11,163126269,170126269,11,512,no_disease_to_disease,32.0,21.0,11.0,14.0,True,all scored base+prune/fill candidates
3,64,192,64,42,45,0.257250546999785,0.7629115790005017,158,proposed_dp_eps8_sparse_diverse,11,163126269,170126269,11,512,no_disease_to_disease,32.0,14.0,18.0,9.0,True,all scored base+prune/fill candidates
4,64,256,64,40,67,0.25974925700029416,1.0226608360007958,158,proposed_dp_eps8_sparse_diverse,11,163126269,170126269,11,512,no_disease_to_disease,32.0,15.0,17.0,7.0,True,all scored base+prune/fill candidates
5,64,320,64,41,94,0.2572654939995118,1.2799263300003076,158,proposed_dp_eps8_sparse_diverse,11,163126269,170126269,11,512,no_disease_to_disease,32.0,15.0,17.0,8.0,True,all scored base+prune/fill candidates
6,64,384,64,39,119,0.2557144120000885,1.5356407420003961,158,proposed_dp_eps8_sparse_diverse,11,163126269,170126269,11,512,no_disease_to_disease,32.0,15.0,17.0,7.0,True,all scored base+prune/fill candidates
7,64,448,64,39,144,0.26364160000048287,1.799282342000879,158,proposed_dp_eps8_sparse_diverse,11,163126269,170126269,11,512,no_disease_to_disease,32.0,13.0,19.0,4.0,True,all scored base+prune/fill candidates
8,64,512,64,43,171,0.26099050999982865,2.0602728520007076,158,proposed_dp_eps8_sparse_diverse,11,163126269,170126269,11,512,no_disease_to_disease,32.0,12.0,20.0,4.0,True,all scored base+prune/fill candidates
1,64,64,64,31,9,0.2513937359999545,0.2513937359999545,158,proposed_dp_eps4_sparse_diverse,11,163126269,170126269,11,512,no_disease_to_disease,32.0,26.0,6.0,16.0,True,all scored base+prune/fill candidates
2,64,128,64,28,27,0.25023948499983817,0.5016332209997927,158,proposed_dp_eps4_sparse_diverse,11,163126269,170126269,11,512,no_disease_to_disease,32.0,17.0,15.0,9.0,True,all scored base+prune/fill candidates
3,64,192,64,37,51,0.25428684399958,0.7559200649993727,158,proposed_dp_eps4_sparse_diverse,11,163126269,170126269,11,512,no_disease_to_disease,32.0,15.0,17.0,9.0,True,all scored base+prune/fill candidates
4,64,256,64,36,75,0.25541214600161766,1.0113322110009904,158,proposed_dp_eps4_sparse_diverse,11,163126269,170126269,11,512,no_disease_to_disease,32.0,17.0,15.0,9.0,True,all scored base+prune/fill candidates
5,64,320,64,40,101,0.2655773449987464,1.2769095559997368,158,proposed_dp_eps4_sparse_diverse,11,163126269,170126269,11,512,no_disease_to_disease,32.0,18.0,14.0,8.0,True,all scored base+prune/fill candidates
6,64,384,64,39,128,0.28936752499976137,1.5662770809994981,158,proposed_dp_eps4_sparse_diverse,11,163126269,170126269,11,512,no_disease_to_disease,32.0,15.0,17.0,4.0,True,all scored base+prune/fill candidates
7,64,448,64,36,153,0.269151487000272,1.8354285679997702,158,proposed_dp_eps4_sparse_diverse,11,163126269,170126269,11,512,no_disease_to_disease,32.0,15.0,17.0,3.0,True,all scored base+prune/fill candidates
8,64,512,64,30,177,0.27082915299979504,2.106257720999565,158,proposed_dp_eps4_sparse_diverse,11,163126269,170126269,11,512,no_disease_to_disease,32.0,15.0,17.0,2.0,True,all scored base+prune/fill candidates
1,64,64,64,35,16,0.25203051600146864,0.25203051600146864,158,proposed_dp_eps2_sparse_diverse,11,163126269,170126269,11,512,no_disease_to_disease,32.0,23.0,9.0,17.0,True,all scored base+prune/fill candidates
2,64,128,64,42,38,0.2514398359999177,0.5034703520013863,158,proposed_dp_eps2_sparse_diverse,11,163126269,170126269,11,512,no_disease_to_disease,32.0,21.0,11.0,16.0,True,all scored base+prune/fill candidates
3,64,192,64,44,67,0.24614114499854622,0.7496114969999326,158,proposed_dp_eps2_sparse_diverse,11,163126269,170126269,11,512,no_disease_to_disease,32.0,20.0,12.0,10.0,True,all scored base+prune/fill candidates
4,64,256,64,47,89,0.25246289300048375,1.0020743900004163,158,proposed_dp_eps2_sparse_diverse,11,163126269,170126269,11,512,no_disease_to_disease,32.0,23.0,9.0,15.0,True,all scored base+prune/fill candidates
5,64,320,64,46,114,0.2594977660010045,1.2615721560014208,158,proposed_dp_eps2_sparse_diverse,11,163126269,170126269,11,512,no_disease_to_disease,32.0,25.0,7.0,17.0,True,all scored base+prune/fill candidates
6,64,384,64,40,137,0.2616595849995065,1.5232317410009273,158,proposed_dp_eps2_sparse_diverse,11,163126269,170126269,11,512,no_disease_to_disease,32.0,23.0,9.0,15.0,True,all scored base+prune/fill candidates
7,64,448,64,44,159,0.2629581999990478,1.786189940999975,158,proposed_dp_eps2_sparse_diverse,11,163126269,170126269,11,512,no_disease_to_disease,32.0,24.0,8.0,14.0,True,all scored base+prune/fill candidates
8,64,512,64,44,189,0.2623839389998466,2.0485738799998217,158,proposed_dp_eps2_sparse_diverse,11,163126269,170126269,11,512,no_disease_to_disease,32.0,21.0,11.0,12.0,True,all scored base+prune/fill candidates
1,512,512,512,512,10,0.05196503300066979,0.05196503300066979,159,countergan_one_shot,11,164126272,171126272,11,512,no_disease_to_disease,,,,,,
1,64,64,64,64,10,0.044315244000245,0.044315244000245,159,proposed_countergan,11,164126272,171126272,11,512,no_disease_to_disease,,,,,,
1,64,64,64,59,11,0.24739066599977377,0.24739066599977377,159,countergan_sparse_diverse_no_dp,11,164126272,171126272,11,512,no_disease_to_disease,32.0,19.0,13.0,14.0,True,all scored base+prune/fill candidates
2,64,128,64,56,30,0.25837178499932634,0.5057624509991001,159,countergan_sparse_diverse_no_dp,11,164126272,171126272,11,512,no_disease_to_disease,32.0,25.0,7.0,21.0,True,all scored base+prune/fill candidates
3,64,192,64,57,48,0.2676081570007227,0.7733706079998228,159,countergan_sparse_diverse_no_dp,11,164126272,171126272,11,512,no_disease_to_disease,32.0,26.0,6.0,20.0,True,all scored base+prune/fill candidates
4,64,256,64,58,67,0.26427873600005114,1.037649343999874,159,countergan_sparse_diverse_no_dp,11,164126272,171126272,11,512,no_disease_to_disease,32.0,27.0,5.0,21.0,True,all scored base+prune/fill candidates
5,64,320,64,57,87,0.26010657100050594,1.29775591500038,159,countergan_sparse_diverse_no_dp,11,164126272,171126272,11,512,no_disease_to_disease,32.0,27.0,5.0,20.0,True,all scored base+prune/fill candidates
6,64,384,64,55,106,0.2584307289998833,1.5561866440002632,159,countergan_sparse_diverse_no_dp,11,164126272,171126272,11,512,no_disease_to_disease,32.0,26.0,6.0,17.0,True,all scored base+prune/fill candidates
7,64,448,64,55,125,0.2622817049996229,1.818468348999886,159,countergan_sparse_diverse_no_dp,11,164126272,171126272,11,512,no_disease_to_disease,32.0,25.0,7.0,16.0,True,all scored base+prune/fill candidates
8,64,512,64,56,147,0.2628601090000302,2.0813284579999163,159,countergan_sparse_diverse_no_dp,11,164126272,171126272,11,512,no_disease_to_disease,32.0,25.0,7.0,17.0,True,all scored base+prune/fill candidates
1,64,64,64,25,6,0.244265829998767,0.244265829998767,159,proposed_dp_eps16_sparse_diverse,11,164126272,171126272,11,512,no_disease_to_disease,32.0,18.0,14.0,10.0,True,all scored base+prune/fill candidates
2,64,128,64,38,23,0.2501048330013873,0.4943706630001543,159,proposed_dp_eps16_sparse_diverse,11,164126272,171126272,11,512,no_disease_to_disease,32.0,22.0,10.0,18.0,True,all scored base+prune/fill candidates
3,64,192,64,46,51,0.24877307699898665,0.743143739999141,159,proposed_dp_eps16_sparse_diverse,11,164126272,171126272,11,512,no_disease_to_disease,32.0,13.0,19.0,10.0,True,all scored base+prune/fill candidates
4,64,256,64,41,75,0.24865855800089776,0.9918022980000387,159,proposed_dp_eps16_sparse_diverse,11,164126272,171126272,11,512,no_disease_to_disease,32.0,15.0,17.0,11.0,True,all scored base+prune/fill candidates
5,64,320,64,43,99,0.2530860869992466,1.2448883849992853,159,proposed_dp_eps16_sparse_diverse,11,164126272,171126272,11,512,no_disease_to_disease,32.0,16.0,16.0,12.0,True,all scored base+prune/fill candidates
6,64,384,64,41,125,0.25442009499965934,1.4993084799989447,159,proposed_dp_eps16_sparse_diverse,11,164126272,171126272,11,512,no_disease_to_disease,32.0,18.0,14.0,11.0,True,all scored base+prune/fill candidates
7,64,448,64,39,152,0.2629889199997706,1.7622973999987153,159,proposed_dp_eps16_sparse_diverse,11,164126272,171126272,11,512,no_disease_to_disease,32.0,16.0,16.0,8.0,True,all scored base+prune/fill candidates
8,64,512,64,36,176,0.2594604940004501,2.0217578939991654,159,proposed_dp_eps16_sparse_diverse,11,164126272,171126272,11,512,no_disease_to_disease,32.0,17.0,15.0,8.0,True,all scored base+prune/fill candidates
1,64,64,64,32,11,0.2659866600006353,0.2659866600006353,159,proposed_dp_eps8_sparse_diverse,11,164126272,171126272,11,512,no_disease_to_disease,32.0,26.0,6.0,15.0,True,all scored base+prune/fill candidates
2,64,128,64,40,28,0.2780683479995787,0.544055008000214,159,proposed_dp_eps8_sparse_diverse,11,164126272,171126272,11,512,no_disease_to_disease,32.0,23.0,9.0,15.0,True,all scored base+prune/fill candidates
3,64,192,64,45,50,0.251307872000325,0.795362880000539,159,proposed_dp_eps8_sparse_diverse,11,164126272,171126272,11,512,no_disease_to_disease,32.0,21.0,11.0,16.0,True,all scored base+prune/fill candidates
4,64,256,64,46,68,0.25721304599937866,1.0525759259999177,159,proposed_dp_eps8_sparse_diverse,11,164126272,171126272,11,512,no_disease_to_disease,32.0,23.0,9.0,16.0,True,all scored base+prune/fill candidates
5,64,320,64,47,91,0.25488663599935535,1.307462561999273,159,proposed_dp_eps8_sparse_diverse,11,164126272,171126272,11,512,no_disease_to_disease,32.0,24.0,8.0,17.0,True,all scored base+prune/fill candidates
6,64,384,64,40,112,0.26209583600029873,1.5695583979995718,159,proposed_dp_eps8_sparse_diverse,11,164126272,171126272,11,512,no_disease_to_disease,32.0,24.0,8.0,14.0,True,all scored base+prune/fill candidates
7,64,448,64,39,133,0.26036182600000757,1.8299202239995793,159,proposed_dp_eps8_sparse_diverse,11,164126272,171126272,11,512,no_disease_to_disease,32.0,23.0,9.0,11.0,True,all scored base+prune/fill candidates
8,64,512,64,33,154,0.2640146880003158,2.093934911999895,159,proposed_dp_eps8_sparse_diverse,11,164126272,171126272,11,512,no_disease_to_disease,32.0,23.0,9.0,8.0,True,all scored base+prune/fill candidates
1,64,64,64,34,11,0.24909472000035748,0.24909472000035748,159,proposed_dp_eps4_sparse_diverse,11,164126272,171126272,11,512,no_disease_to_disease,32.0,27.0,5.0,15.0,True,all scored base+prune/fill candidates
2,64,128,64,33,28,0.2509243990007235,0.500019119001081,159,proposed_dp_eps4_sparse_diverse,11,164126272,171126272,11,512,no_disease_to_disease,32.0,19.0,13.0,11.0,True,all scored base+prune/fill candidates
3,64,192,64,38,50,0.24975715799882892,0.7497762769999099,159,proposed_dp_eps4_sparse_diverse,11,164126272,171126272,11,512,no_disease_to_disease,32.0,18.0,14.0,11.0,True,all scored base+prune/fill candidates
4,64,256,64,44,72,0.25381624100009503,1.003592518000005,159,proposed_dp_eps4_sparse_diverse,11,164126272,171126272,11,512,no_disease_to_disease,32.0,21.0,11.0,11.0,True,all scored base+prune/fill candidates
5,64,320,64,35,96,0.24984022100034053,1.2534327390003455,159,proposed_dp_eps4_sparse_diverse,11,164126272,171126272,11,512,no_disease_to_disease,32.0,21.0,11.0,8.0,True,all scored base+prune/fill candidates
6,64,384,64,34,116,0.26121964400044817,1.5146523830007936,159,proposed_dp_eps4_sparse_diverse,11,164126272,171126272,11,512,no_disease_to_disease,32.0,23.0,9.0,7.0,True,all scored base+prune/fill candidates
7,64,448,64,37,138,0.25790663400039193,1.7725590170011856,159,proposed_dp_eps4_sparse_diverse,11,164126272,171126272,11,512,no_disease_to_disease,32.0,23.0,9.0,7.0,True,all scored base+prune/fill candidates
8,64,512,64,37,162,0.26519810699937807,2.0377571240005636,159,proposed_dp_eps4_sparse_diverse,11,164126272,171126272,11,512,no_disease_to_disease,32.0,24.0,8.0,9.0,True,all scored base+prune/fill candidates
1,64,64,64,26,12,0.2502285079990543,0.2502285079990543,159,proposed_dp_eps2_sparse_diverse,11,164126272,171126272,11,512,no_disease_to_disease,32.0,20.0,12.0,10.0,True,all scored base+prune/fill candidates
2,64,128,64,33,35,0.24772057700101868,0.49794908500007296,159,proposed_dp_eps2_sparse_diverse,11,164126272,171126272,11,512,no_disease_to_disease,32.0,16.0,16.0,10.0,True,all scored base+prune/fill candidates
3,64,192,64,41,59,0.2478241499993601,0.745773234999433,159,proposed_dp_eps2_sparse_diverse,11,164126272,171126272,11,512,no_disease_to_disease,32.0,20.0,12.0,13.0,True,all scored base+prune/fill candidates
4,64,256,64,41,85,0.25347437799973704,0.9992476129991701,159,proposed_dp_eps2_sparse_diverse,11,164126272,171126272,11,512,no_disease_to_disease,32.0,21.0,11.0,14.0,True,all scored base+prune/fill candidates
5,64,320,64,42,110,0.25488247199973557,1.2541300849989057,159,proposed_dp_eps2_sparse_diverse,11,164126272,171126272,11,512,no_disease_to_disease,32.0,22.0,10.0,12.0,True,all scored base+prune/fill candidates
6,64,384,64,41,136,0.2624678299998777,1.5165979149987834,159,proposed_dp_eps2_sparse_diverse,11,164126272,171126272,11,512,no_disease_to_disease,32.0,20.0,12.0,9.0,True,all scored base+prune/fill candidates
7,64,448,64,39,163,0.26156232399989676,1.7781602389986801,159,proposed_dp_eps2_sparse_diverse,11,164126272,171126272,11,512,no_disease_to_disease,32.0,20.0,12.0,7.0,True,all scored base+prune/fill candidates
8,64,512,64,31,190,0.26805116000105045,2.0462113989997306,159,proposed_dp_eps2_sparse_diverse,11,164126272,171126272,11,512,no_disease_to_disease,32.0,18.0,14.0,2.0,True,all scored base+prune/fill candidates
1,512,512,512,512,10,0.05166810099944996,0.05166810099944996,160,countergan_one_shot,11,165126275,172126275,11,512,no_disease_to_disease,,,,,,
1,64,64,64,64,10,0.04728430200157163,0.04728430200157163,160,proposed_countergan,11,165126275,172126275,11,512,no_disease_to_disease,,,,,,
1,64,64,64,56,18,0.2503529389996402,0.2503529389996402,160,countergan_sparse_diverse_no_dp,11,165126275,172126275,11,512,no_disease_to_disease,32.0,24.0,8.0,18.0,True,all scored base+prune/fill candidates
2,64,128,64,53,34,0.2553549809999822,0.5057079199996224,160,countergan_sparse_diverse_no_dp,11,165126275,172126275,11,512,no_disease_to_disease,32.0,30.0,2.0,24.0,True,all scored base+prune/fill candidates
3,64,192,64,51,52,0.19026223100081552,0.6959701510004379,160,countergan_sparse_diverse_no_dp,11,165126275,172126275,11,512,no_disease_to_disease,32.0,32.0,0.0,22.0,True,all scored base+prune/fill candidates
4,64,256,64,52,72,0.26073012899905734,0.9567002799994953,160,countergan_sparse_diverse_no_dp,11,165126275,172126275,11,512,no_disease_to_disease,32.0,29.0,3.0,17.0,True,all scored base+prune/fill candidates
5,64,320,64,49,93,0.25826704099927156,1.2149673209987668,160,countergan_sparse_diverse_no_dp,11,165126275,172126275,11,512,no_disease_to_disease,32.0,29.0,3.0,15.0,True,all scored base+prune/fill candidates
6,64,384,64,51,112,0.27150299599998107,1.4864703169987479,160,countergan_sparse_diverse_no_dp,11,165126275,172126275,11,512,no_disease_to_disease,32.0,29.0,3.0,17.0,True,all scored base+prune/fill candidates
7,64,448,64,50,131,0.28701937300138525,1.7734896900001331,160,countergan_sparse_diverse_no_dp,11,165126275,172126275,11,512,no_disease_to_disease,32.0,29.0,3.0,15.0,True,all scored base+prune/fill candidates
8,64,512,64,49,153,0.26927828099906037,2.0427679709991935,160,countergan_sparse_diverse_no_dp,11,165126275,172126275,11,512,no_disease_to_disease,32.0,29.0,3.0,15.0,True,all scored base+prune/fill candidates
1,64,64,64,54,17,0.25491945199974,0.25491945199974,160,proposed_dp_eps16_sparse_diverse,11,165126275,172126275,11,512,no_disease_to_disease,32.0,27.0,5.0,21.0,True,all scored base+prune/fill candidates
2,64,128,64,53,36,0.25621520899949246,0.5111346609992324,160,proposed_dp_eps16_sparse_diverse,11,165126275,172126275,11,512,no_disease_to_disease,32.0,29.0,3.0,26.0,True,all scored base+prune/fill candidates
3,64,192,64,57,58,0.18350898200151278,0.6946436430007452,160,proposed_dp_eps16_sparse_diverse,11,165126275,172126275,11,512,no_disease_to_disease,32.0,32.0,0.0,25.0,True,all scored base+prune/fill candidates
4,64,256,64,49,78,0.18270044899873028,0.8773440919994755,160,proposed_dp_eps16_sparse_diverse,11,165126275,172126275,11,512,no_disease_to_disease,32.0,32.0,0.0,20.0,True,all scored base+prune/fill candidates
5,64,320,64,50,101,0.18240846200023952,1.059752553999715,160,proposed_dp_eps16_sparse_diverse,11,165126275,172126275,11,512,no_disease_to_disease,32.0,32.0,0.0,18.0,True,all scored base+prune/fill candidates
6,64,384,64,43,121,0.2641608650010312,1.3239134190007462,160,proposed_dp_eps16_sparse_diverse,11,165126275,172126275,11,512,no_disease_to_disease,32.0,31.0,1.0,11.0,True,all scored base+prune/fill candidates
7,64,448,64,39,143,0.25981015999968804,1.5837235790004343,160,proposed_dp_eps16_sparse_diverse,11,165126275,172126275,11,512,no_disease_to_disease,32.0,31.0,1.0,8.0,True,all scored base+prune/fill candidates
8,64,512,64,41,163,0.2724598699987837,1.856183448999218,160,proposed_dp_eps16_sparse_diverse,11,165126275,172126275,11,512,no_disease_to_disease,32.0,31.0,1.0,9.0,True,all scored base+prune/fill candidates
1,64,64,64,38,13,0.25814065000122355,0.25814065000122355,160,proposed_dp_eps8_sparse_diverse,11,165126275,172126275,11,512,no_disease_to_disease,32.0,29.0,3.0,20.0,True,all scored base+prune/fill candidates
2,64,128,64,45,36,0.2616925969996373,0.5198332470008609,160,proposed_dp_eps8_sparse_diverse,11,165126275,172126275,11,512,no_disease_to_disease,32.0,29.0,3.0,21.0,True,all scored base+prune/fill candidates
3,64,192,64,34,52,0.257376135999948,0.7772093830008089,160,proposed_dp_eps8_sparse_diverse,11,165126275,172126275,11,512,no_disease_to_disease,32.0,30.0,2.0,14.0,True,all scored base+prune/fill candidates
4,64,256,64,38,70,0.26382055199974275,1.0410299350005516,160,proposed_dp_eps8_sparse_diverse,11,165126275,172126275,11,512,no_disease_to_disease,32.0,31.0,1.0,14.0,True,all scored base+prune/fill candidates
5,64,320,64,40,92,0.25930427700041037,1.300334212000962,160,proposed_dp_eps8_sparse_diverse,11,165126275,172126275,11,512,no_disease_to_disease,32.0,31.0,1.0,12.0,True,all scored base+prune/fill candidates
6,64,384,64,32,113,0.18564003800020146,1.4859742500011635,160,proposed_dp_eps8_sparse_diverse,11,165126275,172126275,11,512,no_disease_to_disease,32.0,32.0,0.0,8.0,True,all scored base+prune/fill candidates
7,64,448,64,33,133,0.18372230000022682,1.6696965500013903,160,proposed_dp_eps8_sparse_diverse,11,165126275,172126275,11,512,no_disease_to_disease,32.0,32.0,0.0,7.0,True,all scored base+prune/fill candidates
8,64,512,64,33,151,0.18770660299924202,1.8574031530006323,160,proposed_dp_eps8_sparse_diverse,11,165126275,172126275,11,512,no_disease_to_disease,32.0,32.0,0.0,8.0,True,all scored base+prune/fill candidates
1,64,64,64,59,31,0.25961974900019413,0.25961974900019413,160,proposed_dp_eps4_sparse_diverse,11,165126275,172126275,11,512,no_disease_to_disease,32.0,23.0,9.0,19.0,True,all scored base+prune/fill candidates
2,64,128,64,59,55,0.2576985499999864,0.5173182990001806,160,proposed_dp_eps4_sparse_diverse,11,165126275,172126275,11,512,no_disease_to_disease,32.0,29.0,3.0,24.0,True,all scored base+prune/fill candidates
3,64,192,64,50,76,0.18408847099999548,0.701406770000176,160,proposed_dp_eps4_sparse_diverse,11,165126275,172126275,11,512,no_disease_to_disease,32.0,32.0,0.0,22.0,True,all scored base+prune/fill candidates
4,64,256,64,47,101,0.2625553050002054,0.9639620750003814,160,proposed_dp_eps4_sparse_diverse,11,165126275,172126275,11,512,no_disease_to_disease,32.0,31.0,1.0,14.0,True,all scored base+prune/fill candidates
5,64,320,64,46,125,0.2636133960004372,1.2275754710008187,160,proposed_dp_eps4_sparse_diverse,11,165126275,172126275,11,512,no_disease_to_disease,32.0,31.0,1.0,14.0,True,all scored base+prune/fill candidates
6,64,384,64,47,150,0.2655826189984509,1.4931580899992696,160,proposed_dp_eps4_sparse_diverse,11,165126275,172126275,11,512,no_disease_to_disease,32.0,29.0,3.0,12.0,True,all scored base+prune/fill candidates
